Date,Mar 2021,May 2021,Jul 2021,Sep 2021,diff
2020-04-16,257.5,257.5,257.75,265.0,1
2020-04-17,254.5,254.5,254.75,262.0,1
2020-04-20,256.0,256.0,256.25,263.5,3
2020-04-21,257.5,257.5,257.75,265.0,1
2020-04-22,256.25,256.25,256.5,263.75,1
2020-04-23,257.0,257.0,257.25,264.5,1
2020-04-24,256.5,256.5,256.75,264.0,1
2020-04-27,255.5,255.5,255.75,263.0,3
2020-04-28,254.75,254.75,254.75,262.0,1
2020-04-29,255.25,255.25,255.25,262.5,1
2020-04-30,255.25,257.5,255.25,262.5,1
2020-05-04,258.0,261.0,261.0,268.25,4
2020-05-05,259.75,262.75,262.75,270.0,1
2020-05-06,259.25,262.25,262.25,269.5,1
2020-05-07,263.0,266.0,266.0,273.25,1
2020-05-08,265.75,268.75,268.75,276.0,1
2020-05-11,268.75,271.75,271.75,279.0,3
2020-05-12,271.75,274.75,274.75,282.0,1
2020-05-13,269.75,272.75,272.75,280.0,1
2020-05-14,270.5,273.5,273.5,280.75,1
2020-05-15,272.5,275.5,275.5,282.75,1
2020-05-18,271.75,274.75,274.75,282.0,3
2020-05-19,276.0,279.0,279.0,286.25,1
2020-05-20,278.0,281.0,281.0,288.25,1
2020-05-21,278.0,281.0,281.0,288.25,1
2020-05-22,280.75,283.75,283.75,291.0,1
2020-05-26,287.0,290.0,290.0,297.25,4
2020-05-27,283.5,286.5,286.5,293.75,1
2020-05-28,282.5,285.5,285.5,292.75,1
2020-05-29,281.25,284.25,284.25,291.5,1
2020-06-01,285.5,288.5,288.5,295.75,3
2020-06-02,280.5,283.5,283.5,290.75,1
2020-06-03,278.75,286.75,286.75,294.0,1
2020-06-04,281.25,289.25,289.25,296.5,1
2020-06-05,270.75,282.75,282.75,290.0,1
2020-06-08,270.25,282.25,282.25,289.5,3
2020-06-09,274.0,281.25,281.25,288.5,1
2020-06-10,277.25,282.75,282.75,290.0,1
2020-06-11,282.75,288.25,288.25,290.0,1
2020-06-12,281.5,287.0,287.0,288.75,1
2020-06-15,284.75,290.25,290.25,290.0,3
2020-06-16,281.0,283.75,283.75,283.5,1
2020-06-17,281.25,283.25,283.25,283.0,1
2020-06-18,283.25,284.0,284.0,283.75,1
2020-06-19,285.75,286.5,286.5,286.25,1
2020-06-22,286.0,286.75,286.75,286.5,3
2020-06-23,290.75,291.5,291.5,290.0,1
2020-06-24,290.75,291.5,291.5,290.0,1
2020-06-25,290.75,291.5,291.5,290.0,1
2020-06-26,289.75,290.5,290.5,289.0,1
2020-06-29,291.5,292.25,292.25,290.0,3
2020-06-30,287.25,286.5,286.5,284.25,1
2020-07-01,287.0,286.25,286.25,284.0,1
2020-07-02,284.0,283.25,283.25,281.0,1
2020-07-06,281.75,283.25,283.25,281.0,4
2020-07-07,280.75,282.75,282.75,280.5,1
2020-07-08,283.25,283.25,283.25,281.0,1
2020-07-09,280.75,282.5,282.5,280.25,1
2020-07-10,278.25,282.0,282.0,279.75,1
2020-07-13,269.5,274.0,274.0,271.75,3
2020-07-14,268.0,272.5,272.5,270.25,1
2020-07-15,273.0,276.25,276.25,274.0,1
2020-07-16,276.0,279.0,279.0,276.75,1
2020-07-17,273.5,276.5,276.5,274.25,1
2020-07-20,272.0,275.5,275.5,273.25,3
2020-07-21,273.5,276.75,276.75,274.5,1
2020-07-22,274.75,277.5,277.5,275.25,1
2020-07-23,276.0,279.0,279.0,276.75,1
2020-07-24,277.75,276.5,276.5,274.25,1
2020-07-27,275.5,275.0,275.0,272.75,3
2020-07-28,274.75,274.75,274.75,272.5,1
2020-07-29,273.25,273.5,273.5,271.25,1
2020-07-30,272.0,272.25,272.25,270.0,1
2020-07-31,271.75,270.75,270.75,268.5,1
2020-08-03,273.0,271.5,271.5,269.25,3
2020-08-04,269.75,271.0,271.0,268.75,1
2020-08-05,268.5,269.0,269.0,266.75,1
2020-08-06,266.75,268.0,268.0,265.75,1
2020-08-07,265.25,265.75,265.75,266.0,1
2020-08-10,259.25,260.25,260.5,269.25,3
2020-08-11,256.0,256.75,255.5,264.75,1
2020-08-12,258.25,258.5,257.5,265.5,1
2020-08-13,259.5,259.75,258.5,266.25,1
2020-08-14,256.75,256.75,256.5,264.75,1
2020-08-17,263.5,263.5,263.25,269.5,3
2020-08-18,264.75,265.75,265.5,271.75,1
2020-08-19,262.25,263.0,262.75,266.25,1
2020-08-20,262.25,262.75,262.5,266.25,1
2020-08-21,262.25,262.75,262.5,266.25,1
2020-08-24,265.25,265.0,264.75,269.0,3
2020-08-25,268.5,268.0,267.75,272.0,1
2020-08-26,263.0,262.5,263.0,266.0,1
2020-08-27,268.5,267.5,267.25,270.5,1
2020-08-28,267.5,267.0,267.5,270.5,1
2020-08-31,271.75,269.75,270.0,273.0,3
2020-09-01,274.25,272.0,272.0,275.0,1
2020-09-02,274.75,271.25,271.25,274.25,1
2020-09-03,272.0,269.25,269.25,272.25,1
2020-09-04,269.75,267.5,268.25,271.25,1
2020-09-08,268.75,267.0,267.0,270.5,4
2020-09-09,267.75,265.75,265.75,269.75,1
2020-09-10,272.25,271.0,271.0,275.0,1
