Date,Mar 2019,May 2019,Jul 2019,Sep 2019,diff
2018-01-02,259.25,259.25,259.25,260.5,1
2018-01-03,259.75,259.75,259.75,261.0,1
2018-01-04,260.5,260.5,260.5,261.75,1
2018-01-05,262.0,262.0,262.0,263.25,1
2018-01-08,251.0,251.0,251.0,252.25,3
2018-01-09,251.0,251.0,251.0,252.25,1
2018-01-10,252.75,252.75,252.75,254.0,1
2018-01-11,255.5,255.5,255.5,256.75,1
2018-01-12,254.25,254.25,254.25,255.5,1
2018-01-16,254.5,254.5,254.5,255.75,4
2018-01-17,258.75,258.75,258.75,260.0,1
2018-01-18,264.25,264.25,264.25,265.5,1
2018-01-19,259.0,259.0,259.0,260.25,1
2018-01-22,265.25,265.25,265.25,266.5,3
2018-01-23,264.0,264.0,264.0,265.25,1
2018-01-24,262.5,262.5,262.5,263.75,1
2018-01-25,258.0,258.0,258.0,259.25,1
2018-01-26,260.0,260.0,260.0,261.25,1
2018-01-29,263.0,263.0,263.0,264.25,3
2018-01-30,267.25,267.25,267.25,268.5,1
2018-01-31,268.0,268.0,268.0,269.25,1
2018-02-01,268.25,268.25,268.25,269.5,1
2018-02-02,268.5,268.5,268.5,269.75,1
2018-02-05,270.25,270.25,270.25,271.5,3
2018-02-06,271.0,271.0,271.0,272.25,1
2018-02-07,268.75,268.75,268.75,270.0,1
2018-02-08,262.75,262.75,262.75,264.0,1
2018-02-09,264.0,264.0,264.0,265.25,1
2018-02-12,267.25,267.25,267.25,268.5,3
2018-02-13,267.5,267.5,267.5,268.75,1
2018-02-14,262.25,262.25,262.25,263.5,1
2018-02-15,267.0,267.0,272.0,273.25,1
2018-02-16,268.0,268.0,273.0,274.25,1
2018-02-20,262.5,262.5,267.5,268.75,4
2018-02-21,255.0,255.0,260.0,261.25,1
2018-02-22,258.25,258.25,263.25,264.5,1
2018-02-23,257.25,257.25,262.25,263.5,1
2018-02-26,257.75,257.75,262.75,264.0,3
2018-02-27,264.5,264.5,269.5,270.75,1
2018-02-28,266.0,266.0,271.0,272.25,1
2018-03-01,267.0,267.0,272.0,273.25,1
2018-03-02,263.5,263.5,268.5,269.75,1
2018-03-05,268.5,270.5,275.5,276.75,3
2018-03-06,268.75,271.75,276.75,278.0,1
2018-03-07,268.5,271.75,276.75,278.0,1
2018-03-08,268.75,272.25,277.25,278.5,1
2018-03-09,266.5,270.25,275.25,276.5,1
2018-03-12,268.25,271.5,276.5,277.75,3
2018-03-13,269.75,273.25,278.25,279.5,1
2018-03-14,263.5,267.0,272.0,273.25,1
2018-03-15,260.0,263.75,268.75,270.0,1
2018-03-16,257.0,260.75,265.75,267.0,1
2018-03-19,254.75,258.5,263.5,264.75,3
2018-03-20,257.75,261.5,266.5,267.75,1
2018-03-21,258.5,262.25,267.25,268.5,1
2018-03-22,257.0,260.75,265.75,267.0,1
2018-03-23,257.5,261.25,266.25,267.5,1
2018-03-26,258.0,261.75,266.75,268.0,3
2018-03-27,258.0,261.75,266.75,268.0,1
2018-03-28,256.0,259.75,264.75,266.0,1
2018-03-29,256.75,260.5,265.5,266.75,1
2018-04-03,258.25,262.0,267.0,268.25,5
2018-04-04,256.75,260.5,265.5,266.75,1
2018-04-05,260.5,264.25,269.25,270.5,1
2018-04-06,259.75,263.5,268.5,269.75,1
2018-04-09,262.5,266.25,271.25,272.5,3
2018-04-10,263.0,266.75,271.75,273.0,1
2018-04-11,266.75,270.5,275.5,276.75,1
2018-04-12,266.75,270.5,275.5,276.75,1
2018-04-13,264.5,268.25,273.25,274.5,1
2018-04-16,263.0,266.75,271.75,273.0,3
2018-04-17,261.25,265.0,270.0,271.25,1
2018-04-18,263.25,267.0,272.0,273.25,1
2018-04-19,262.25,266.0,271.0,272.25,1
2018-04-20,259.75,263.5,268.5,269.75,1
2018-04-23,251.75,255.5,260.5,261.75,3
2018-04-24,249.75,253.5,258.5,259.75,1
2018-04-25,250.75,254.25,259.25,260.5,1
2018-04-26,249.5,253.25,258.25,259.5,1
2018-04-27,252.25,255.75,260.75,262.0,1
2018-04-30,256.75,260.25,265.25,266.5,3
2018-05-02,257.25,261.0,266.0,267.25,2
2018-05-03,256.75,260.5,265.5,266.75,1
2018-05-04,257.25,260.75,265.75,267.0,1
2018-05-07,256.75,260.25,265.25,266.5,3
2018-05-08,258.0,261.25,266.25,267.5,1
2018-05-09,259.25,262.5,267.5,268.75,1
2018-05-10,260.75,264.0,269.0,270.25,1
2018-05-11,255.5,259.0,264.0,265.25,1
2018-05-14,259.75,263.0,268.0,269.25,3
2018-05-15,261.0,264.25,269.25,270.5,1
2018-05-16,262.0,265.25,270.25,271.5,1
2018-05-17,261.0,264.25,269.25,270.5,1
2018-05-18,261.5,264.5,269.5,270.75,1
2018-05-21,263.5,266.5,271.5,272.75,3
2018-05-22,264.5,267.5,272.5,273.75,1
2018-05-23,264.5,267.5,272.5,273.75,1
2018-05-24,258.25,261.5,266.5,267.75,1
2018-05-25,261.75,264.75,269.75,271.0,1
2018-05-29,255.75,259.0,264.0,265.25,4
2018-05-30,253.0,256.25,261.25,262.5,1
2018-05-31,254.25,257.25,262.25,263.5,1
2018-06-01,254.0,257.0,262.0,263.25,1
2018-06-04,250.0,253.0,258.0,259.25,3
2018-06-05,252.25,255.0,260.0,261.25,1
2018-06-06,247.75,250.75,255.75,257.0,1
2018-06-07,249.0,251.75,256.75,258.0,1
2018-06-08,250.5,253.0,258.0,259.25,1
2018-06-11,250.5,253.0,258.0,259.25,3
2018-06-12,254.0,256.5,261.5,262.75,1
2018-06-13,248.75,251.5,256.5,257.75,1
2018-06-14,244.25,247.0,252.0,253.25,1
2018-06-15,244.75,247.25,252.25,253.5,1
2018-06-18,241.5,244.25,249.25,250.5,3
2018-06-19,245.25,247.75,252.75,254.0,1
2018-06-20,244.25,247.0,252.0,253.25,1
2018-06-21,243.75,246.25,251.25,252.5,1
2018-06-22,242.25,244.75,249.75,251.0,1
2018-06-25,240.25,242.75,247.75,249.0,3
2018-06-26,243.0,245.25,250.25,251.5,1
2018-06-27,248.75,251.0,256.0,257.25,1
2018-06-28,241.5,243.75,248.75,250.0,1
2018-06-29,249.25,251.25,256.25,257.5,1
2018-07-02,244.25,246.75,251.75,253.0,3
2018-07-03,244.25,246.75,251.75,253.0,1
2018-07-05,249.0,250.75,255.75,257.0,2
2018-07-06,247.25,249.0,254.0,255.25,1
2018-07-09,245.5,247.25,252.25,253.5,3
