Date,Mar 2021,May 2021,Jul 2021,Sep 2021,diff
2020-01-02,975.0,973.5,976.25,962.0,1
2020-01-03,969.0,967.75,971.25,957.25,1
2020-01-06,972.25,971.25,974.75,960.5,3
2020-01-07,972.25,971.75,975.5,961.25,1
2020-01-08,974.0,972.5,975.75,961.25,1
2020-01-09,969.5,968.25,971.25,957.25,1
2020-01-10,971.25,969.5,972.25,957.5,1
2020-01-13,964.75,962.5,965.5,951.25,3
2020-01-14,963.0,961.5,964.5,952.0,1
2020-01-15,952.25,951.25,954.25,941.5,1
2020-01-16,950.5,949.75,953.0,936.75,1
2020-01-17,954.0,952.75,956.25,941.5,1
2020-01-21,946.5,946.0,949.75,934.5,4
2020-01-22,945.5,945.25,948.75,933.5,1
2020-01-23,944.25,944.75,949.0,935.5,1
2020-01-24,937.5,939.25,943.25,932.5,1
2020-01-27,934.5,937.75,943.25,938.75,3
2020-01-28,931.75,935.0,940.5,934.5,1
2020-01-29,930.75,933.75,939.0,932.5,1
2020-01-30,920.5,924.25,930.0,926.0,1
2020-01-31,916.5,920.25,926.5,922.75,1
2020-02-03,919.5,922.75,928.5,924.0,3
2020-02-04,921.5,924.75,930.75,926.25,1
2020-02-05,922.75,925.25,931.0,926.5,1
2020-02-06,921.0,923.25,929.0,925.0,1
2020-02-07,917.5,919.25,924.75,920.5,1
2020-02-10,917.5,919.25,924.75,920.75,3
2020-02-11,917.75,919.75,925.0,921.25,1
2020-02-12,917.5,918.25,923.25,918.5,1
2020-02-13,919.75,920.75,926.0,921.5,1
2020-02-14,919.75,920.75,926.0,921.25,1
2020-02-18,917.5,918.5,923.75,919.5,4
2020-02-19,919.5,920.75,925.75,920.5,1
2020-02-20,913.0,913.5,918.75,913.5,1
2020-02-21,911.75,911.0,916.25,911.25,1
2020-02-24,902.25,903.25,909.0,905.0,3
2020-02-25,908.0,908.75,914.0,909.0,1
2020-02-26,909.5,909.25,914.75,909.5,1
2020-02-27,908.75,908.25,913.25,908.5,1
2020-02-28,904.0,904.25,909.25,904.5,1
2020-03-02,913.75,914.0,919.0,913.25,3
2020-03-03,914.25,914.0,918.5,912.5,1
2020-03-04,909.25,908.0,912.5,906.0,1
2020-03-05,900.25,898.75,902.75,897.25,1
2020-03-06,900.0,899.5,904.5,900.5,1
2020-03-09,881.75,881.5,887.0,883.75,3
2020-03-10,887.75,888.5,894.0,890.75,1
2020-03-11,882.25,882.5,888.25,885.75,1
2020-03-12,867.75,868.25,874.75,873.5,1
2020-03-13,862.0,863.75,871.5,870.5,1
2020-03-16,842.75,844.5,853.25,853.0,3
2020-03-17,837.75,839.0,847.5,847.5,1
2020-03-18,834.75,836.25,844.25,845.25,1
2020-03-19,832.0,834.25,842.75,842.5,1
2020-03-20,841.25,845.0,854.25,854.0,1
2020-03-23,845.25,846.75,856.0,853.25,3
2020-03-24,850.5,851.0,859.75,854.75,1
2020-03-25,858.5,859.0,868.0,862.25,1
2020-03-26,864.0,864.25,873.25,866.75,1
2020-03-27,858.0,856.75,864.75,857.75,1
2020-03-30,852.5,849.75,858.25,851.25,3
2020-03-31,855.25,851.0,859.5,851.0,1
2020-04-01,844.75,843.0,851.75,844.75,1
2020-04-02,848.0,845.5,854.5,848.25,1
2020-04-03,846.0,844.5,852.25,846.0,1
2020-04-06,850.75,849.0,856.75,850.25,3
2020-04-07,855.5,854.0,861.0,854.5,1
2020-04-08,859.25,858.5,867.25,861.5,1
2020-04-09,867.25,867.0,875.25,869.25,1
2020-04-14,857.25,858.0,866.75,862.0,5
2020-04-15,850.75,851.25,859.75,855.0,1
2020-04-16,845.5,846.5,855.25,851.0,1
2020-04-17,843.75,844.5,853.0,849.25,1
2020-04-20,840.25,840.75,849.75,846.0,3
2020-04-21,845.75,848.0,857.0,852.5,1
2020-04-22,840.0,840.5,849.0,844.0,1
2020-04-23,838.0,837.25,844.75,840.5,1
2020-04-24,829.5,828.0,835.5,831.0,1
2020-04-27,828.75,825.5,833.0,829.75,3
2020-04-28,832.0,830.5,838.75,835.75,1
2020-04-29,839.25,838.5,846.75,844.0,1
2020-04-30,848.5,846.75,855.25,851.75,1
2020-05-04,840.5,840.5,848.5,847.25,4
2020-05-05,838.25,836.25,844.25,841.75,1
2020-05-06,830.0,827.75,835.5,833.25,1
2020-05-07,833.75,829.5,837.0,833.75,1
2020-05-08,841.25,837.25,844.75,841.5,1
2020-05-11,844.75,840.5,848.25,844.5,3
2020-05-12,844.0,839.75,847.0,843.25,1
2020-05-13,836.25,832.75,840.0,837.0,1
2020-05-14,835.5,831.75,839.0,836.25,1
2020-05-15,840.0,837.0,844.0,840.0,1
2020-05-18,848.0,845.25,852.25,848.0,3
2020-05-19,847.0,845.25,852.5,849.0,1
2020-05-20,850.25,848.25,855.75,851.5,1
2020-05-21,844.75,843.75,852.0,849.25,1
2020-05-22,844.75,844.75,852.75,849.75,1
2020-05-26,854.5,853.5,861.25,857.0,4
2020-05-27,855.75,855.25,863.25,859.5,1
2020-05-28,855.5,855.0,863.0,859.0,1
2020-05-29,853.25,854.0,862.75,859.75,1
2020-06-01,854.5,855.75,864.25,861.25,3
2020-06-02,862.0,863.5,871.25,867.75,1
2020-06-03,866.75,868.25,876.0,872.0,1
2020-06-04,879.0,882.75,891.0,886.0,1
2020-06-05,881.75,885.5,894.25,890.0,1
2020-06-08,880.75,883.75,892.5,889.25,3
2020-06-09,878.5,880.0,887.75,883.0,1
2020-06-10,877.25,878.0,885.5,881.0,1
2020-06-11,876.0,876.0,883.5,879.0,1
2020-06-12,877.5,877.25,884.0,878.5,1
2020-06-15,875.75,875.5,882.5,877.75,3
2020-06-16,872.75,872.75,880.0,875.75,1
2020-06-17,876.25,876.5,883.75,879.25,1
2020-06-18,875.0,874.5,882.25,877.75,1
2020-06-19,879.5,878.5,885.25,880.25,1
2020-06-22,878.25,877.75,884.75,880.25,3
2020-06-23,874.0,875.75,883.5,879.25,1
2020-06-24,870.5,871.75,879.0,875.25,1
2020-06-25,867.5,868.75,876.25,872.25,1
2020-06-26,860.5,861.25,868.25,863.75,1
2020-06-29,862.5,864.75,873.25,868.75,3
2020-06-30,878.75,877.0,883.5,877.0,1
2020-07-01,896.0,893.75,900.25,893.25,1
2020-07-02,894.75,892.25,897.75,891.25,1
2020-07-06,904.0,901.0,906.0,899.0,4
2020-07-07,901.75,899.25,904.5,897.25,1
2020-07-08,899.25,898.25,904.0,898.25,1
2020-07-09,903.0,901.0,906.25,900.25,1
2020-07-10,892.5,891.25,897.0,890.5,1
2020-07-13,878.25,879.25,886.25,881.5,3
2020-07-14,880.5,881.75,888.75,883.25,1
2020-07-15,884.5,885.25,891.75,886.0,1
2020-07-16,891.5,890.5,896.0,891.0,1
2020-07-17,896.0,894.75,900.0,893.25,1
2020-07-20,900.25,899.0,904.25,896.5,3
2020-07-21,894.75,895.5,901.75,896.0,1
2020-07-22,896.5,897.5,903.25,896.75,1
2020-07-23,900.75,901.0,906.25,899.5,1
2020-07-24,900.75,901.25,907.0,900.0,1
2020-07-27,902.25,903.5,909.75,903.25,3
2020-07-28,890.25,892.25,899.0,893.25,1
2020-07-29,889.5,892.0,899.25,895.0,1
2020-07-30,891.75,894.0,901.25,896.75,1
2020-07-31,895.5,898.25,905.0,900.75,1
2020-08-03,900.0,901.75,907.5,902.25,3
2020-08-04,888.75,892.5,899.25,895.75,1
2020-08-05,887.25,891.75,899.25,896.5,1
2020-08-06,887.0,891.25,898.5,896.25,1
2020-08-07,877.0,881.25,888.25,885.75,1
2020-08-10,881.75,886.25,893.0,890.0,3
2020-08-11,881.75,885.75,892.25,889.5,1
2020-08-12,889.25,893.0,899.25,896.0,1
2020-08-13,905.75,909.75,916.5,911.25,1
2020-08-14,904.25,907.5,914.25,909.25,1
2020-08-17,921.5,923.0,929.0,922.0,3
2020-08-18,921.25,923.0,929.25,923.0,1
2020-08-19,921.75,924.0,929.75,922.75,1
2020-08-20,913.75,917.25,923.0,917.25,1
2020-08-21,913.5,917.0,923.0,917.25,1
2020-08-24,915.75,919.75,925.5,920.0,3
2020-08-25,929.5,932.5,937.25,930.25,1
2020-08-26,932.0,934.75,939.0,931.0,1
2020-08-27,947.5,948.0,951.0,938.5,1
2020-08-28,956.25,957.25,959.75,945.5,1
2020-08-31,959.75,960.5,962.75,949.0,3
2020-09-01,961.75,963.0,965.75,952.75,1
2020-09-02,969.75,971.25,974.0,960.25,1
2020-09-03,972.75,974.25,976.75,959.25,1
2020-09-04,973.75,975.5,978.0,961.0,1
2020-09-08,977.0,978.25,980.75,963.5,4
2020-09-09,981.25,982.0,984.25,966.0,1
2020-09-10,980.0,980.5,982.5,962.25,1
2020-09-11,996.75,995.25,994.75,968.25,1
2020-09-14,1002.0,1002.0,1002.75,976.0,3
2020-09-15,996.0,998.0,1000.0,976.0,1
2020-09-16,1014.25,1014.25,1015.5,986.5,1
2020-09-17,1023.75,1019.0,1019.75,990.25,1
2020-09-18,1038.0,1030.5,1030.25,997.25,1
2020-09-21,1021.0,1017.0,1018.75,986.0,3
2020-09-22,1019.0,1015.5,1017.0,982.25,1
2020-09-23,1013.5,1010.25,1012.5,978.75,1
2020-09-24,997.25,994.75,997.0,966.5,1
2020-09-25,1001.25,999.5,1002.0,969.5,1
2020-09-28,996.25,996.0,999.75,967.75,3
2020-09-29,993.75,993.75,998.5,968.0,1
2020-09-30,1021.0,1018.5,1022.75,989.5,1
2020-10-01,1021.0,1018.75,1022.25,989.0,1
2020-10-02,1018.75,1017.0,1020.75,990.5,1
2020-10-05,1018.25,1017.75,1021.75,991.25,3
2020-10-06,1035.25,1030.0,1030.75,995.5,1
2020-10-07,1032.5,1024.5,1025.25,989.75,1
2020-10-08,1023.0,1017.25,1018.5,983.75,1
2020-10-09,1048.25,1043.75,1045.25,1006.25,1
2020-10-12,1025.75,1024.0,1028.25,991.75,3
2020-10-13,1037.25,1034.5,1038.5,1000.75,1
2020-10-14,1042.5,1039.5,1042.0,1002.5,1
2020-10-15,1045.5,1039.25,1041.0,1000.0,1
2020-10-16,1037.75,1033.25,1035.25,995.75,1
2020-10-19,1042.25,1037.5,1039.5,999.0,3
2020-10-20,1053.0,1048.75,1049.75,1007.0,1
2020-10-21,1058.75,1055.0,1055.75,1011.5,1
2020-10-22,1058.75,1055.0,1055.75,1011.5,1
2020-10-23,1067.5,1061.5,1059.75,1013.0,1
2020-10-26,1069.0,1061.5,1058.5,1011.5,3
2020-10-27,1060.75,1054.0,1051.75,1005.25,1
2020-10-28,1041.75,1036.5,1035.25,991.5,1
2020-10-29,1040.25,1036.25,1034.75,992.0,1
2020-10-30,1048.0,1044.75,1043.25,997.5,1
2020-11-02,1045.25,1042.75,1042.0,998.5,3
2020-11-03,1057.75,1054.75,1053.75,1007.0,1
2020-11-04,1079.75,1075.5,1073.0,1021.5,1
2020-11-05,1098.0,1093.75,1091.0,1036.25,1
2020-11-06,1099.25,1097.0,1094.75,1039.5,1
2020-11-09,1108.75,1106.5,1102.75,1042.75,3
2020-11-10,1144.0,1141.5,1136.25,1064.25,1
2020-11-11,1151.5,1148.25,1144.25,1071.0,1
2020-11-12,1144.75,1141.0,1136.0,1066.75,1
2020-11-13,1148.0,1145.75,1142.0,1075.5,1
2020-11-16,1154.5,1153.0,1148.5,1081.0,3
2020-11-17,1168.5,1164.75,1159.5,1089.0,1
2020-11-18,1174.75,1172.0,1167.25,1094.5,1
2020-11-19,1175.5,1173.0,1167.75,1095.0,1
2020-11-20,1181.25,1179.5,1173.75,1097.25,1
2020-11-23,1192.5,1191.0,1186.25,1105.0,3
2020-11-24,1193.25,1192.0,1187.75,1105.75,1
2020-11-25,1185.75,1184.0,1179.75,1098.75,1
2020-11-27,1192.75,1191.0,1186.75,1105.25,2
2020-11-30,1169.5,1167.75,1164.75,1088.25,3
2020-12-01,1163.0,1161.0,1158.5,1082.5,1
2020-12-02,1154.75,1152.0,1149.0,1075.5,1
2020-12-03,1170.25,1168.25,1165.0,1086.25,1
2020-12-04,1165.0,1163.75,1160.75,1084.5,1
2020-12-07,1162.5,1163.25,1161.5,1087.5,3
2020-12-08,1151.5,1153.0,1152.0,1081.5,1
2020-12-09,1163.5,1164.5,1163.0,1089.25,1
2020-12-10,1158.75,1159.75,1158.5,1086.25,1
2020-12-11,1166.0,1167.25,1166.0,1093.0,1
2020-12-14,1174.5,1176.5,1175.25,1100.75,3
2020-12-15,1188.75,1190.25,1188.0,1108.5,1
2020-12-16,1188.0,1189.75,1187.5,1106.75,1
2020-12-17,1205.5,1206.0,1203.5,1117.25,1
2020-12-18,1224.0,1223.75,1219.25,1126.5,1
2020-12-21,1247.5,1246.75,1240.25,1137.75,3
2020-12-22,1250.0,1249.5,1244.25,1136.25,1
2020-12-23,1260.0,1258.75,1252.75,1133.5,1
2020-12-24,1264.5,1262.75,1257.25,1132.0,1
2020-12-28,1257.25,1255.25,1249.25,1130.5,4
2020-12-29,1296.0,1294.5,1288.0,1151.25,1
2020-12-30,1300.5,1297.75,1290.5,1152.75,1
2020-12-31,1311.0,1306.75,1297.5,1160.75,1
