Date,Mar 2020,May 2020,Jul 2020,Sep 2020,diff
2019-01-02,963.0,970.0,978.0,971.5,1
2019-01-03,967.0,973.0,980.75,975.0,1
2019-01-04,975.0,980.75,988.5,982.5,1
2019-01-07,978.0,983.5,990.5,984.5,3
2019-01-08,976.0,982.0,988.5,982.75,1
2019-01-09,981.25,987.0,993.5,988.0,1
2019-01-10,967.0,973.25,980.75,975.0,1
2019-01-11,971.25,977.75,985.0,978.75,1
2019-01-14,966.0,972.75,980.5,974.75,3
2019-01-15,957.0,964.5,972.75,967.0,1
2019-01-16,957.0,964.0,972.0,966.75,1
2019-01-17,965.25,971.75,979.25,973.25,1
2019-01-18,972.5,979.0,986.25,980.25,1
2019-01-22,968.0,974.0,980.75,974.5,4
2019-01-23,972.25,977.75,984.25,978.0,1
2019-01-24,972.25,977.25,983.5,977.25,1
2019-01-25,978.0,983.0,988.75,982.0,1
2019-01-28,976.0,980.25,986.0,979.75,3
2019-01-29,972.0,977.0,983.0,976.75,1
2019-01-30,973.25,978.25,984.25,977.5,1
2019-01-31,969.75,975.0,981.25,975.0,1
2019-02-01,971.0,976.25,982.25,977.0,1
2019-02-04,971.25,976.5,982.75,976.25,3
2019-02-05,973.25,978.25,984.5,978.5,1
2019-02-06,976.5,982.0,988.5,981.5,1
2019-02-07,970.25,976.0,982.25,977.0,1
2019-02-08,971.0,976.25,982.75,977.0,1
2019-02-11,964.25,969.75,976.5,970.75,3
2019-02-12,975.0,980.75,987.75,981.0,1
2019-02-13,973.25,978.5,985.25,979.25,1
2019-02-14,962.25,968.25,975.25,969.5,1
2019-02-15,966.25,972.0,979.0,973.25,1
2019-02-19,960.5,966.5,973.5,968.5,4
2019-02-20,963.25,968.75,975.75,971.0,1
2019-02-21,968.5,974.0,980.25,975.5,1
2019-02-22,968.75,973.5,980.25,975.0,1
2019-02-25,969.5,974.0,980.0,974.25,3
2019-02-26,964.0,969.5,975.75,970.5,1
2019-02-27,964.0,969.25,976.0,970.75,1
2019-02-28,959.0,964.75,971.75,967.0,1
2019-03-01,961.0,966.25,972.5,968.5,1
2019-03-04,966.25,972.0,978.25,974.5,3
2019-03-05,965.0,971.5,978.5,974.5,1
2019-03-06,953.75,960.25,967.75,965.5,1
2019-03-07,950.75,956.5,964.0,962.75,1
2019-03-08,946.0,952.0,959.5,959.75,1
2019-03-11,942.0,948.5,955.75,955.75,3
2019-03-12,948.5,954.75,962.25,961.5,1
2019-03-13,952.0,958.0,966.0,965.75,1
2019-03-14,948.75,955.0,962.75,964.75,1
2019-03-15,956.5,962.5,970.25,971.25,1
2019-03-18,953.25,959.75,967.25,968.75,3
2019-03-19,953.75,960.0,967.5,968.75,1
2019-03-20,955.0,960.5,968.25,969.0,1
2019-03-21,958.75,964.25,971.75,972.0,1
2019-03-22,949.75,954.75,962.0,963.25,1
2019-03-25,952.5,957.5,964.25,965.25,3
2019-03-26,947.5,952.5,960.0,961.0,1
2019-03-27,937.25,942.5,950.75,953.5,1
2019-03-28,937.0,942.25,950.0,952.75,1
2019-03-29,933.5,938.25,945.75,948.75,1
2019-04-01,943.0,948.0,955.75,957.5,3
2019-04-02,948.25,954.5,963.0,964.25,1
2019-04-03,947.75,954.0,962.5,963.5,1
2019-04-04,954.75,960.75,969.75,970.25,1
2019-04-05,949.0,955.5,965.25,966.5,1
2019-04-08,948.25,955.0,964.5,965.75,3
2019-04-09,948.0,954.75,964.0,965.5,1
2019-04-10,950.5,957.0,966.0,967.5,1
2019-04-11,944.5,951.5,960.5,962.0,1
2019-04-12,943.75,950.5,959.75,961.5,1
2019-04-15,946.5,953.5,962.75,963.25,3
2019-04-16,937.5,944.75,954.0,954.25,1
2019-04-17,929.5,937.0,946.25,946.75,1
2019-04-18,930.75,938.0,947.5,947.5,1
2019-04-23,915.0,923.0,932.75,933.5,5
2019-04-24,907.75,916.25,926.0,927.0,1
2019-04-25,912.0,920.0,929.75,930.5,1
2019-04-26,906.25,914.5,924.25,925.0,1
2019-04-29,899.25,907.75,917.25,918.25,3
2019-04-30,893.75,902.5,912.5,913.75,1
2019-05-02,883.5,894.0,904.5,904.0,2
2019-05-03,883.5,894.25,905.0,905.5,1
2019-05-06,874.5,886.0,897.0,898.75,3
2019-05-07,873.25,884.25,895.75,897.0,1
2019-05-08,872.25,882.5,894.0,895.25,1
2019-05-09,859.25,871.0,882.5,884.75,1
2019-05-10,857.75,869.5,881.75,885.0,1
2019-05-13,852.75,865.0,878.0,881.25,3
2019-05-14,879.25,891.0,903.25,905.5,1
2019-05-15,881.5,892.0,904.0,907.0,1
2019-05-16,885.75,896.0,907.5,909.25,1
2019-05-17,868.0,878.25,890.0,892.25,1
2019-05-20,878.25,888.5,899.5,900.5,3
2019-05-21,868.5,878.5,890.0,891.75,1
2019-05-22,875.25,885.0,896.75,898.5,1
2019-05-23,869.5,880.75,893.0,896.5,1
2019-05-24,876.0,887.0,898.75,901.0,1
2019-05-28,901.5,910.75,921.75,924.0,4
2019-05-29,915.5,922.75,932.75,933.0,1
2019-05-30,931.75,937.25,945.25,944.25,1
2019-05-31,921.75,928.0,937.0,935.25,1
2019-06-03,924.0,930.0,939.5,938.75,3
2019-06-04,927.75,934.5,944.25,942.75,1
2019-06-05,917.75,924.75,935.0,933.75,1
2019-06-06,916.25,923.5,933.75,932.75,1
2019-06-07,905.5,914.5,924.75,924.0,1
2019-06-10,909.0,918.5,928.75,928.0,3
2019-06-11,910.5,920.0,930.25,930.25,1
2019-06-12,926.25,934.25,943.25,941.75,1
2019-06-13,934.0,941.0,948.5,946.75,1
2019-06-14,941.0,946.0,952.0,948.0,1
2019-06-17,954.5,957.0,962.25,956.0,3
2019-06-18,955.75,957.0,961.75,955.75,1
2019-06-19,947.5,951.25,956.5,949.75,1
2019-06-20,960.25,964.5,969.75,961.5,1
2019-06-21,947.0,952.0,957.75,950.25,1
2019-06-24,952.0,957.25,963.25,955.5,3
2019-06-25,944.25,949.5,955.0,949.0,1
2019-06-26,936.75,942.0,947.75,942.75,1
2019-06-27,931.75,938.75,945.75,942.5,1
2019-06-28,941.5,947.75,955.0,952.25,1
2019-07-01,928.75,936.5,944.5,942.0,3
2019-07-02,919.5,928.5,936.75,935.75,1
2019-07-03,929.0,938.0,946.0,944.25,1
2019-07-05,915.25,924.75,933.0,932.5,2
2019-07-08,918.75,927.75,936.25,936.0,3
2019-07-09,925.75,934.75,943.5,943.0,1
2019-07-10,934.25,942.5,950.75,950.0,1
2019-07-11,938.5,946.5,955.0,954.0,1
2019-07-12,952.0,958.5,966.0,965.0,1
2019-07-15,941.0,948.5,956.0,955.0,3
2019-07-16,927.5,936.0,944.5,943.75,1
2019-07-17,922.5,931.0,939.5,939.5,1
2019-07-18,921.25,930.0,938.75,939.75,1
2019-07-19,940.5,948.75,956.5,955.5,1
2019-07-22,928.25,937.0,945.5,944.5,3
2019-07-23,926.25,935.25,944.25,944.0,1
2019-07-24,931.0,940.5,949.25,948.25,1
2019-07-25,924.5,934.5,943.75,943.5,1
2019-07-26,925.75,935.75,945.25,945.5,1
2019-07-29,929.25,939.0,948.75,949.75,3
2019-07-30,922.25,933.25,944.0,946.25,1
2019-07-31,908.5,920.5,931.75,935.75,1
2019-08-01,891.75,903.5,915.25,920.5,1
2019-08-02,894.25,905.75,917.25,922.5,1
2019-08-05,893.75,905.25,916.75,922.25,3
2019-08-06,890.75,902.0,913.5,919.25,1
2019-08-07,891.75,903.0,913.75,919.25,1
2019-08-08,907.5,918.5,929.0,933.75,1
2019-08-09,916.0,927.0,937.25,941.75,1
2019-08-12,905.25,917.0,927.75,934.0,3
2019-08-13,914.0,925.25,935.75,940.5,1
2019-08-14,903.75,915.0,925.75,930.25,1
2019-08-15,897.0,908.25,919.0,923.5,1
2019-08-16,906.5,917.5,928.0,932.5,1
2019-08-19,893.75,905.5,916.5,921.5,3
2019-08-20,895.25,906.75,917.5,922.25,1
2019-08-21,900.25,911.75,922.0,927.0,1
2019-08-22,895.5,907.0,917.25,923.25,1
2019-08-23,885.25,897.25,908.25,916.25,1
2019-08-26,893.5,904.25,914.75,922.5,3
2019-08-27,886.25,897.25,908.0,916.25,1
2019-08-28,892.0,902.75,913.0,921.25,1
