Date,Mar 2023,May 2023,Jul 2023,Sep 2023,diff
2022-01-03,764.5,752.5,712.75,711.25,1
2022-01-04,776.75,764.0,722.25,718.75,1
2022-01-05,771.25,760.5,722.25,719.5,1
2022-01-06,761.0,751.75,716.75,716.0,1
2022-01-07,767.0,759.0,727.5,727.0,1
2022-01-10,772.25,765.0,734.75,733.25,3
2022-01-11,781.25,775.25,744.75,743.0,1
2022-01-12,768.5,762.25,734.25,732.75,1
2022-01-13,756.0,752.0,730.0,730.0,1
2022-01-14,750.0,746.0,724.5,724.0,1
2022-01-18,769.75,764.5,739.75,738.75,4
2022-01-19,793.5,787.75,759.5,758.25,1
2022-01-20,788.0,781.25,752.75,752.5,1
2022-01-21,784.0,777.25,750.0,750.0,1
2022-01-24,799.0,792.25,762.75,762.0,3
2022-01-25,812.75,805.25,774.25,773.25,1
2022-01-26,797.0,790.0,762.0,762.0,1
2022-01-27,782.5,776.5,750.75,750.25,1
2022-01-28,790.75,784.0,755.25,754.25,1
2022-01-31,769.25,763.0,734.75,733.75,3
2022-02-01,775.5,770.25,744.25,744.0,1
2022-02-02,766.0,761.25,736.0,735.5,1
2022-02-03,763.0,759.0,736.0,736.0,1
2022-02-04,771.75,767.25,742.0,742.25,1
2022-02-07,782.25,778.25,752.25,752.75,3
2022-02-08,786.5,781.25,755.25,755.0,1
2022-02-09,796.0,790.75,766.0,765.75,1
2022-02-10,783.75,779.0,755.25,755.0,1
2022-02-11,804.25,797.75,771.0,770.5,1
2022-02-14,807.0,799.75,771.25,770.75,3
2022-02-15,790.5,784.25,757.0,756.75,1
2022-02-16,791.75,785.75,758.75,758.5,1
2022-02-17,810.5,802.75,772.75,772.0,1
2022-02-18,810.0,802.25,771.5,771.0,1
2022-02-22,850.75,837.5,800.25,796.75,4
2022-02-23,877.0,863.5,823.0,817.5,1
2022-02-24,898.75,867.75,809.5,801.5,1
2022-02-25,830.25,805.75,765.0,759.75,1
2022-02-28,889.75,861.5,808.25,801.5,3
2022-03-01,907.25,864.25,796.75,790.5,1
2022-03-02,861.75,829.25,772.5,765.75,1
2022-03-03,921.0,885.5,829.0,800.0,1
2022-03-04,945.25,913.0,849.75,809.25,1
2022-03-07,999.75,955.75,880.75,828.75,3
2022-03-08,955.5,909.25,849.75,808.75,1
2022-03-09,914.5,863.5,803.0,763.75,1
2022-03-10,941.0,899.75,834.0,809.5,1
2022-03-11,978.0,916.25,834.0,811.5,1
2022-03-14,947.75,890.75,818.0,794.75,3
2022-03-15,971.25,913.0,839.5,816.25,1
2022-03-16,910.5,864.75,801.25,778.0,1
2022-03-17,950.75,906.5,839.75,812.25,1
2022-03-18,940.75,906.75,844.0,820.75,1
2022-03-21,988.25,952.25,891.0,865.0,3
2022-03-22,1010.5,971.5,905.75,882.5,1
2022-03-23,1005.75,966.0,898.0,874.5,1
2022-03-24,988.0,949.5,886.5,865.75,1
2022-03-25,1011.5,970.0,903.25,883.0,1
2022-03-28,997.75,966.0,902.75,884.25,3
2022-03-29,965.0,939.25,882.75,865.25,1
2022-03-30,970.75,945.75,889.25,872.25,1
2022-03-31,951.75,927.25,878.5,863.5,1
2022-04-01,948.25,929.25,876.75,861.25,1
2022-04-04,980.25,961.75,903.5,887.75,3
2022-04-05,1011.25,989.75,925.5,907.25,1
2022-04-06,1020.0,1001.5,931.25,912.75,1
2022-04-07,1011.25,993.75,922.0,902.75,1
2022-04-08,1043.25,1026.25,948.0,927.0,1
2022-04-11,1071.75,1053.0,970.0,947.5,3
2022-04-12,1090.5,1070.25,985.0,960.5,1
2022-04-13,1102.5,1083.75,1001.5,978.75,1
2022-04-14,1085.75,1071.5,1004.75,992.25,1
2022-04-19,1095.0,1087.5,1038.75,1031.5,5
2022-04-20,1090.25,1085.75,1047.5,1040.25,1
2022-04-21,1072.0,1068.0,1030.75,1024.0,1
2022-04-22,1068.75,1063.0,1025.5,1017.0,1
2022-04-25,1063.25,1055.25,1014.75,1008.0,3
2022-04-26,1084.75,1076.0,1029.0,1021.25,1
2022-04-27,1084.75,1076.0,1032.0,1022.0,1
2022-04-28,1082.25,1075.25,1034.0,1022.0,1
2022-04-29,1057.5,1050.75,1012.0,1001.25,1
2022-05-02,1060.75,1053.75,1013.75,1003.75,3
2022-05-03,1054.25,1048.5,1010.5,999.75,1
