Date,Mar 2022,May 2022,Jul 2022,Sep 2022,diff
2021-01-04,644.75,638.0,619.5,618.0,1
2021-01-05,654.0,646.25,627.0,626.75,1
2021-01-06,653.75,646.5,629.0,630.0,1
2021-01-07,650.25,644.0,625.5,626.75,1
2021-01-08,648.25,642.25,626.25,626.75,1
2021-01-11,645.0,638.5,621.75,622.25,3
2021-01-12,664.0,655.25,630.75,630.5,1
2021-01-13,658.25,649.5,628.0,626.75,1
2021-01-14,664.5,656.0,633.0,632.5,1
2021-01-15,666.5,658.75,635.0,634.5,1
2021-01-19,670.0,660.5,635.0,633.75,4
2021-01-20,659.5,649.0,624.0,623.25,1
2021-01-21,658.5,647.5,622.25,620.5,1
2021-01-22,636.25,626.0,602.25,602.0,1
2021-01-25,644.25,635.0,611.25,610.5,3
2021-01-26,655.25,644.75,621.75,620.75,1
2021-01-27,646.75,636.5,613.75,612.75,1
2021-01-28,638.75,629.5,606.5,606.25,1
2021-01-29,649.0,639.5,616.25,615.5,1
2021-02-01,641.0,632.5,609.0,609.5,3
2021-02-02,638.5,630.0,608.5,608.75,1
2021-02-03,643.25,634.0,613.75,614.5,1
2021-02-04,639.75,631.5,611.5,612.25,1
2021-02-05,643.0,634.75,614.0,616.25,1
2021-02-08,651.75,643.25,621.25,622.5,3
2021-02-09,649.75,641.5,618.75,621.0,1
2021-02-10,640.5,633.25,612.25,614.25,1
2021-02-11,640.25,632.75,612.25,614.0,1
2021-02-12,641.25,635.0,614.75,616.25,1
2021-02-16,654.25,646.5,626.25,627.75,4
2021-02-17,646.25,639.25,618.25,620.0,1
2021-02-18,657.0,650.25,628.75,629.75,1
2021-02-19,652.0,646.5,626.0,627.75,1
2021-02-22,663.0,657.0,635.75,637.5,3
2021-02-23,663.0,657.25,635.75,635.75,1
2021-02-24,673.5,667.25,642.25,641.5,1
2021-02-25,667.5,661.5,637.75,637.5,1
2021-02-26,654.5,649.25,627.75,628.0,1
2021-03-01,650.0,647.25,625.5,626.25,3
2021-03-02,659.5,656.75,634.0,633.75,1
2021-03-03,654.5,652.75,631.5,632.0,1
2021-03-04,650.0,649.0,629.0,629.75,1
2021-03-05,651.5,649.75,629.75,630.0,1
2021-03-08,651.5,650.5,630.5,631.0,3
2021-03-09,659.25,658.25,638.0,638.25,1
2021-03-10,654.5,654.0,634.0,635.5,1
2021-03-11,648.5,648.0,628.25,629.75,1
2021-03-12,645.5,645.25,625.25,627.0,1
2021-03-15,647.0,646.25,625.75,627.25,3
2021-03-16,647.0,647.0,627.25,628.75,1
2021-03-17,642.25,642.25,621.75,623.5,1
2021-03-18,634.0,634.0,613.25,615.25,1
2021-03-19,631.5,632.0,611.25,613.75,1
2021-03-22,630.75,631.5,610.5,613.0,3
2021-03-23,634.75,635.25,614.25,616.0,1
2021-03-24,629.5,631.25,609.75,612.25,1
2021-03-25,621.5,624.0,604.75,607.75,1
2021-03-26,622.25,624.75,605.5,607.5,1
2021-03-29,625.0,626.5,608.5,610.0,3
2021-03-30,614.25,616.75,599.0,600.75,1
2021-03-31,629.5,630.75,611.5,612.5,1
2021-04-01,624.25,625.0,606.5,607.25,1
2021-04-06,624.75,625.0,609.25,610.75,5
2021-04-07,628.25,628.25,611.75,613.0,1
2021-04-08,640.75,639.0,618.0,618.25,1
2021-04-09,649.5,647.0,623.75,624.0,1
2021-04-12,641.5,639.75,619.25,620.0,3
2021-04-13,644.0,643.0,622.0,622.5,1
2021-04-14,662.5,659.5,636.75,637.0,1
2021-04-15,666.0,662.25,637.25,637.0,1
2021-04-16,666.5,663.25,639.75,639.75,1
2021-04-19,666.75,663.25,639.25,639.25,3
2021-04-20,673.5,668.5,643.75,643.5,1
2021-04-21,684.75,678.75,652.75,651.75,1
2021-04-22,714.25,704.25,674.25,671.5,1
2021-04-23,719.25,710.0,678.25,675.5,1
2021-04-26,743.25,731.0,693.0,690.25,3
2021-04-27,736.25,729.25,690.25,688.25,1
2021-04-28,722.25,716.5,678.5,676.75,1
2021-04-29,729.5,723.0,685.5,684.0,1
2021-04-30,736.0,727.75,688.25,687.0,1
