Date,Mar,May,Jul,Sep,diff,Prime
2019-12-06,376.75,382.5,386.75,386.75,1,4.75
2019-12-09,375.75,381.25,386.0,385.75,3,4.75
2019-12-10,377.0,382.75,388.0,387.5,1,4.75
2019-12-11,371.25,378.0,383.75,384.75,1,4.75
2019-12-12,377.75,384.25,390.0,390.25,1,4.75
2019-12-13,381.0,388.0,393.75,393.0,1,4.75
2019-12-16,388.0,394.75,400.25,398.5,3,4.75
2019-12-17,390.0,396.5,402.25,400.25,1,4.75
2019-12-18,387.0,393.5,399.5,398.0,1,4.75
2019-12-19,386.5,393.0,398.75,398.5,1,4.75
2019-12-20,387.75,394.0,399.5,399.5,1,4.75
2019-12-27,390.0,396.75,402.75,402.25,7,4.75
2019-12-30,388.25,395.25,401.5,401.5,3,4.75
2019-12-31,387.75,394.75,401.0,401.0,1,4.75
2020-01-02,413.5,417.0,420.0,410.5,2,4.75
2020-01-03,411.0,415.0,418.0,408.75,1,4.75
2020-01-06,410.0,414.25,417.0,408.0,3,4.75
2020-01-07,410.0,414.5,417.25,408.25,1,4.75
2020-01-08,410.25,414.25,417.0,408.25,1,4.75
2020-01-09,409.75,413.75,416.5,408.5,1,4.75
2020-01-10,412.5,416.25,419.0,409.75,1,4.75
2020-01-13,414.5,418.0,420.75,411.0,3,4.75
2020-01-14,413.75,417.75,420.25,410.5,1,4.75
2020-01-15,412.0,416.0,418.75,409.25,1,4.75
2020-01-16,404.25,408.75,411.75,404.25,1,4.75
2020-01-17,412.5,416.5,419.0,410.5,1,4.75
2020-01-21,411.25,415.0,417.5,409.25,4,4.75
2020-01-22,410.5,414.5,416.75,408.25,1,4.75
2020-01-23,413.0,416.5,419.25,409.75,1,4.75
2020-01-24,407.75,411.75,414.25,406.25,1,4.75
2020-01-27,405.0,409.25,411.75,404.0,3,4.75
2020-01-28,407.25,411.25,413.75,405.5,1,4.75
2020-01-29,405.0,409.0,411.75,403.0,1,4.75
2020-01-30,400.25,404.25,406.75,400.0,1,4.75
2020-01-31,400.5,404.5,407.25,401.25,1,4.75
2020-02-03,399.0,403.25,405.75,399.75,3,4.75
2020-02-04,402.25,406.25,409.25,401.75,1,4.75
2020-02-05,401.75,405.75,408.25,400.25,1,4.75
2020-02-06,399.0,402.75,405.25,398.25,1,4.75
2020-02-07,402.75,406.0,408.0,400.0,1,4.75
2020-02-10,402.75,406.5,408.25,400.0,3,4.75
2020-02-11,401.25,405.0,406.75,398.25,1,4.75
2020-02-12,402.5,406.0,408.0,398.5,1,4.75
2020-02-13,401.0,404.5,406.5,398.0,1,4.75
2020-02-14,398.0,401.75,403.75,394.5,1,4.75
2020-02-18,402.5,406.0,407.75,397.25,4,4.75
2020-02-19,400.0,404.25,405.75,396.0,1,4.75
2020-02-20,398.0,401.0,403.5,394.25,1,4.75
2020-02-21,395.25,399.25,401.5,393.75,1,4.75
2020-02-24,391.75,395.75,398.5,392.0,3,4.75
2020-02-25,392.0,396.25,398.5,392.25,1,4.75
2020-02-26,391.5,395.75,398.0,391.75,1,4.75
2020-02-27,387.5,392.75,395.75,389.5,1,4.75
2020-02-28,387.5,392.75,395.75,390.0,1,4.75
2020-03-02,390.5,395.25,397.5,391.0,3,4.75
2020-03-03,394.5,399.25,401.75,394.5,1,4.75
2020-03-04,395.5,400.0,402.0,394.0,1,4.25
2020-03-05,393.5,398.0,400.5,392.0,1,4.25
2020-03-06,391.75,397.0,400.0,392.5,1,4.25
2020-03-09,387.0,392.5,396.25,390.0,3,4.25
2020-03-10,390.75,396.0,399.75,392.25,1,4.25
2020-03-11,387.0,392.0,395.25,387.75,1,4.25
2020-03-12,381.75,386.5,389.25,382.0,1,4.25
2020-03-13,382.75,387.5,389.75,383.25,1,4.25
2020-03-16,377.75,382.75,384.75,377.25,3,3.25
2020-03-17,374.0,379.0,381.75,374.25,1,3.25
2020-03-18,369.0,373.75,376.25,370.75,1,3.25
2020-03-19,373.5,377.75,379.5,372.25,1,3.25
2020-03-20,373.25,377.5,379.5,373.5,1,3.25
2020-03-23,374.5,378.75,380.25,372.75,3,3.25
2020-03-24,374.75,379.0,381.5,373.75,1,3.25
2020-03-25,377.0,381.5,383.5,376.5,1,3.25
2020-03-26,377.5,382.0,384.0,377.5,1,3.25
2020-03-27,374.0,378.5,380.5,373.5,1,3.25
2020-03-30,369.25,374.0,376.75,370.0,3,3.25
2020-03-31,368.5,374.5,377.5,371.5,1,3.25
2020-04-01,359.0,365.25,369.0,364.0,1,3.25
2020-04-02,361.25,367.75,371.5,365.75,1,3.25
2020-04-03,362.0,368.25,371.75,365.75,1,3.25
2020-04-06,359.5,366.0,369.75,363.75,3,3.25
2020-04-07,361.75,368.25,372.25,366.0,1,3.25
2020-04-08,360.25,366.75,371.25,366.0,1,3.25
2020-04-09,362.25,369.0,373.25,369.75,1,3.25
2020-04-14,359.0,366.25,371.0,368.0,5,3.25
2020-04-15,355.5,362.75,367.5,365.25,1,3.25
2020-04-16,353.25,360.0,365.0,363.25,1,3.25
2020-04-17,355.25,362.0,366.75,364.75,1,3.25
2020-04-20,349.75,356.5,361.25,358.75,3,3.25
2020-04-21,345.25,352.5,357.5,356.5,1,3.25
2020-04-22,349.5,356.0,361.0,359.0,1,3.25
2020-04-23,350.75,357.25,361.75,358.25,1,3.25
2020-04-24,349.25,355.75,360.25,357.0,1,3.25
2020-04-27,342.75,350.0,355.25,351.5,3,3.25
2020-04-28,343.75,351.0,356.5,354.25,1,3.25
2020-04-29,347.0,354.5,360.5,358.0,1,3.25
2020-04-30,350.5,357.75,363.0,360.75,1,3.25
2020-05-04,347.75,356.25,362.0,360.5,4,3.25
2020-05-05,347.5,355.75,361.0,359.25,1,3.25
2020-05-06,344.75,352.75,358.0,356.25,1,3.25
2020-05-07,347.0,354.5,359.75,357.25,1,3.25
2020-05-08,349.0,356.5,362.0,359.25,1,3.25
2020-05-11,347.75,355.25,360.5,358.0,3,3.25
2020-05-12,348.5,356.0,361.25,358.75,1,3.25
2020-05-13,345.25,353.0,358.5,357.0,1,3.25
2020-05-14,344.75,352.25,357.75,357.0,1,3.25
2020-05-15,344.75,352.0,357.5,357.25,1,3.25
2020-05-18,345.25,352.25,357.5,357.5,3,3.25
2020-05-19,346.5,353.25,358.5,358.5,1,3.25
2020-05-20,346.5,354.0,359.25,359.25,1,3.25
2020-05-21,345.5,353.25,358.75,359.0,1,3.25
2020-05-22,345.25,352.75,358.0,357.5,1,3.25
2020-05-26,346.5,354.0,359.25,358.75,4,3.25
2020-05-27,346.5,354.0,359.25,358.75,1,3.25
2020-05-28,352.0,359.0,364.0,363.25,1,3.25
2020-05-29,350.25,357.25,362.5,362.0,1,3.25
2020-06-01,347.5,354.0,359.25,359.25,3,3.25
2020-06-02,350.25,357.0,362.25,362.25,1,3.25
2020-06-03,350.5,357.25,362.5,362.0,1,3.25
2020-06-04,355.0,361.25,366.25,366.5,1,3.25
2020-06-05,357.0,363.25,368.25,368.5,1,3.25
2020-06-08,359.0,365.5,370.5,370.75,3,3.25
2020-06-09,355.25,362.25,367.75,368.75,1,3.25
2020-06-10,353.25,360.0,365.5,366.25,1,3.25
2020-06-11,355.5,362.25,367.5,367.5,1,3.25
2020-06-12,354.75,361.25,366.25,366.25,1,3.25
2020-06-15,353.25,360.0,365.0,365.0,3,3.25
2020-06-16,354.0,360.5,365.5,365.25,1,3.25
2020-06-17,353.75,360.0,365.0,365.0,1,3.25
2020-06-18,354.0,361.0,366.0,365.5,1,3.25
2020-06-19,356.75,363.0,367.75,366.75,1,3.25
2020-06-22,353.5,360.25,365.5,365.0,3,3.25
2020-06-23,348.75,356.0,361.5,361.5,1,3.25
2020-06-24,344.75,351.5,357.0,358.0,1,3.25
2020-06-25,339.5,347.25,353.5,353.75,1,3.25
2020-06-26,336.75,344.5,351.0,352.0,1,3.25
2020-06-29,345.5,352.5,358.5,359.5,3,3.25
2020-06-30,361.25,367.5,372.75,366.75,1,3.25
2020-07-01,371.5,377.0,380.75,372.5,1,3.25
2020-07-02,365.0,370.75,374.75,367.75,1,3.25
2020-07-06,367.5,373.0,377.0,369.25,4,3.25
2020-07-07,363.25,369.25,373.25,368.5,1,3.25
2020-07-08,364.5,370.5,375.0,370.75,1,3.25
2020-07-09,366.75,372.25,376.25,372.5,1,3.25
2020-07-10,355.0,361.25,366.25,364.25,1,3.25
2020-07-13,347.5,354.0,359.5,360.0,3,3.25
2020-07-14,344.5,351.75,357.5,357.75,1,3.25
2020-07-15,344.5,351.75,357.75,358.25,1,3.25
2020-07-16,347.75,354.25,359.75,359.25,1,3.25
2020-07-17,349.75,356.0,360.75,360.5,1,3.25
2020-07-20,346.25,353.25,358.25,359.25,3,3.25
2020-07-21,341.5,348.75,353.75,354.75,1,3.25
2020-07-22,344.75,351.5,356.5,357.5,1,3.25
2020-07-23,345.5,352.5,357.75,359.0,1,3.25
2020-07-24,346.0,353.0,358.5,359.75,1,3.25
2020-07-27,345.5,352.25,357.75,359.75,3,3.25
2020-07-28,341.25,348.75,354.25,356.0,1,3.25
2020-07-29,338.25,345.75,352.0,354.75,1,3.25
2020-07-30,338.25,345.75,352.0,355.0,1,3.25
2020-07-31,338.25,346.0,352.25,355.5,1,3.25
2020-08-03,340.25,348.0,353.75,356.25,3,3.25
2020-08-04,332.25,340.25,347.25,352.5,1,3.25
2020-08-05,335.5,343.75,350.75,355.75,1,3.25
2020-08-06,335.5,343.75,350.5,355.5,1,3.25
2020-08-07,332.75,341.25,347.75,352.75,1,3.25
2020-08-10,334.75,343.0,349.5,354.25,3,3.25
2020-08-11,335.25,343.25,349.5,353.75,1,3.25
2020-08-12,338.75,346.5,352.75,356.0,1,3.25
2020-08-13,349.75,357.0,362.25,364.75,1,3.25
2020-08-14,349.25,356.75,362.5,365.0,1,3.25
2020-08-17,356.75,364.25,369.5,370.5,3,3.25
2020-08-18,354.25,361.75,367.75,369.5,1,3.25
2020-08-19,352.75,360.75,366.5,368.0,1,3.25
2020-08-20,352.25,360.25,366.0,367.5,1,3.25
2020-08-21,353.0,360.5,365.5,367.25,1,3.25
2020-08-24,357.0,364.25,369.0,370.25,3,3.25
2020-08-25,366.25,372.75,377.0,376.5,1,3.25
2020-08-26,366.0,372.5,377.0,376.0,1,3.25
2020-08-27,369.5,376.0,380.0,378.0,1,3.25
2020-08-28,369.25,375.75,379.5,377.0,1,3.25
2020-08-31,367.5,374.0,378.0,375.5,3,3.25
2020-09-01,367.75,374.5,378.5,375.5,1,3.25
2020-09-02,369.25,375.75,379.5,377.25,1,3.25
2020-09-03,364.75,371.5,376.0,375.25,1,3.25
2020-09-04,368.5,374.75,379.25,377.25,1,3.25
2020-09-08,372.0,378.5,382.75,379.75,4,3.25
2020-09-09,370.75,377.5,381.75,378.75,1,3.25
2020-09-10,375.0,381.5,385.25,382.5,1,3.25
2020-09-11,378.25,384.5,388.0,384.25,1,3.25
2020-09-14,379.0,384.75,388.25,384.25,3,3.25
2020-09-15,375.75,381.25,385.0,381.25,1,3.25
2020-09-16,381.0,386.25,389.75,385.0,1,3.25
2020-09-17,384.0,388.75,391.75,385.5,1,3.25
2020-09-18,387.5,392.75,395.5,388.25,1,3.25
2020-09-21,379.25,384.75,388.75,383.0,3,3.25
2020-09-22,378.75,384.5,388.25,383.0,1,3.25
2020-09-23,377.5,383.0,386.5,382.25,1,3.25
2020-09-24,372.25,377.75,381.5,377.75,1,3.25
2020-09-25,373.25,378.75,382.5,378.75,1,3.25
2020-09-28,375.5,381.0,385.0,379.75,3,3.25
2020-09-29,374.0,379.5,384.0,378.25,1,3.25
2020-09-30,388.25,393.5,397.25,388.25,1,3.25
2020-10-01,392.0,397.25,401.0,390.25,1,3.25
2020-10-02,389.25,394.75,398.5,388.25,1,3.25
2020-10-05,389.25,394.75,398.25,388.75,3,3.25
2020-10-06,394.25,399.25,402.75,391.75,1,3.25
2020-10-07,397.25,402.0,405.25,392.5,1,3.25
2020-10-08,394.75,399.75,403.0,390.25,1,3.25
2020-10-09,402.25,406.5,409.5,395.5,1,3.25
2020-10-12,396.75,400.75,403.75,390.5,3,3.25
2020-10-13,399.25,403.0,405.5,393.0,1,3.25
2020-10-14,402.5,405.0,406.25,392.5,1,3.25
2020-10-15,408.0,409.25,409.25,394.25,1,3.25
2020-10-16,407.0,408.5,408.75,395.0,1,3.25
2020-10-19,410.5,412.25,412.0,397.25,3,3.25
2020-10-20,413.25,415.5,415.5,400.25,1,3.25
2020-10-21,416.75,418.5,418.0,401.5,1,3.25
2020-10-22,418.25,419.75,419.25,400.25,1,3.25
2020-10-23,420.25,421.25,420.25,398.5,1,3.25
2020-10-26,418.5,419.25,419.25,396.5,3,3.25
2020-10-27,416.5,417.0,417.25,394.5,1,3.25
2020-10-28,404.25,405.25,405.75,384.25,1,3.25
2020-10-29,401.5,403.25,404.25,383.5,1,3.25
2020-10-30,403.25,406.0,407.25,387.25,1,3.25
2020-11-02,401.75,404.5,406.25,387.5,3,3.25
2020-11-03,406.0,409.0,410.5,390.5,1,3.25
2020-11-04,411.25,414.0,415.5,394.25,1,3.25
2020-11-05,414.75,417.5,418.75,395.75,1,3.25
2020-11-06,413.75,417.75,420.25,396.25,1,3.25
2020-11-09,415.25,419.0,421.25,398.25,3,3.25
2020-11-10,431.0,434.5,435.0,409.75,1,3.25
2020-11-11,427.0,431.25,432.25,407.5,1,3.25
2020-11-12,418.25,423.0,425.25,403.25,1,3.25
2020-11-13,419.5,424.0,426.25,405.75,1,3.25
2020-11-16,424.25,428.25,429.75,410.0,3,3.25
2020-11-17,426.75,429.75,430.75,410.5,1,3.25
2020-11-18,430.5,433.0,433.75,413.5,1,3.25
2020-11-19,427.25,429.25,430.0,411.75,1,3.25
2020-11-20,428.25,430.75,430.75,410.75,1,3.25
2020-11-23,433.25,436.5,436.25,414.0,3,3.25
2020-11-24,432.5,435.75,436.5,414.75,1,3.25
2020-11-25,427.5,430.25,431.5,412.5,1,3.25
2020-11-27,433.75,436.75,437.25,417.5,2,3.25
2020-11-30,426.0,429.0,429.75,411.0,3,3.25
2020-12-01,420.75,424.0,424.75,408.0,1,3.25
2020-12-02,423.75,426.5,426.75,410.25,1,3.25
2020-12-03,426.5,428.75,429.5,412.5,1,3.25
2020-12-04,420.5,423.25,424.0,410.5,1,3.25
2020-12-07,424.0,426.75,427.75,413.25,3,3.25
2020-12-08,419.75,423.0,424.0,411.0,1,3.25
2020-12-09,423.75,426.5,427.5,414.5,1,3.25
2020-12-10,421.25,424.25,425.75,412.25,1,3.25
2020-12-11,423.5,426.5,428.25,414.0,1,3.25
2020-12-14,424.0,427.25,428.5,413.25,3,3.25
2020-12-15,424.75,427.75,428.75,413.5,1,3.25
2020-12-16,427.25,429.75,430.5,415.5,1,3.25
2020-12-17,432.5,434.75,435.25,418.75,1,3.25
2020-12-18,437.5,439.25,439.75,423.0,1,3.25
2020-12-21,440.0,442.0,442.25,425.25,3,3.25
2020-12-22,443.5,444.5,444.25,426.5,1,3.25
2020-12-23,447.25,448.25,447.75,428.75,1,3.25
2020-12-24,451.0,451.75,450.25,430.0,1,3.25
2020-12-28,456.5,457.0,454.5,433.75,4,3.25
2020-12-29,466.0,466.0,464.0,437.5,1,3.25
2020-12-30,474.5,474.25,472.0,442.75,1,3.25
2020-12-31,484.0,483.25,480.25,446.5,1,3.25
2021-01-04,440.5,441.75,440.75,410.75,4,3.25
2021-01-05,443.75,445.25,444.0,414.5,1,3.25
2021-01-06,447.25,448.5,446.0,416.25,1,3.25
2021-01-07,446.75,448.5,447.25,416.0,1,3.25
2021-01-08,445.75,446.75,445.0,415.25,1,3.25
2021-01-11,447.0,449.5,450.25,417.25,3,3.25
2021-01-12,462.0,463.5,463.0,426.25,1,3.25
2021-01-13,457.5,459.75,460.0,423.5,1,3.25
2021-01-14,462.75,465.0,465.5,425.25,1,3.25
2021-01-15,465.5,468.5,469.25,428.0,1,3.25
2021-01-19,461.25,465.0,467.0,426.75,4,3.25
2021-01-20,455.25,459.0,461.25,423.5,1,3.25
2021-01-21,455.25,458.75,461.0,424.0,1,3.25
2021-01-22,437.5,441.25,444.0,411.0,1,3.25
2021-01-25,441.5,445.0,446.5,415.0,3,3.25
2021-01-26,450.25,453.25,455.0,419.75,1,3.25
2021-01-27,448.0,450.5,451.75,417.5,1,3.25
2021-01-28,444.25,447.0,448.75,416.25,1,3.25
2021-01-29,450.25,453.0,453.5,420.5,1,3.25
2021-02-01,453.25,456.25,457.5,423.0,3,3.25
2021-02-02,453.0,456.5,458.0,422.5,1,3.25
2021-02-03,457.0,460.5,461.75,420.5,1,3.25
2021-02-04,458.0,461.5,462.75,421.25,1,3.25
2021-02-05,458.75,462.25,463.5,430.75,1,3.25
2021-02-08,464.75,468.0,469.0,433.25,3,3.25
2021-02-09,462.75,466.25,467.75,429.5,1,3.25
2021-02-10,455.25,458.75,459.75,424.25,1,3.25
2021-02-11,459.5,463.0,463.5,426.75,1,3.25
2021-02-12,455.5,458.5,460.25,426.25,1,3.25
2021-02-16,464.5,467.25,467.5,431.0,4,3.25
2021-02-17,467.0,470.5,471.25,432.25,1,3.25
2021-02-18,466.75,470.25,471.25,432.5,1,3.25
2021-02-19,467.75,471.0,472.0,434.25,1,3.25
2021-02-22,476.75,480.0,481.0,443.25,3,3.25
2021-02-23,476.75,479.75,480.5,443.0,1,3.25
2021-02-24,483.5,486.75,487.5,447.5,1,3.25
2021-02-25,481.5,485.0,485.75,445.25,1,3.25
2021-02-26,478.5,482.75,484.0,441.5,1,3.25
2021-03-01,476.5,480.75,482.25,442.75,3,3.25
2021-03-02,483.5,487.5,488.5,447.75,1,3.25
2021-03-03,481.25,485.5,486.75,447.5,1,3.25
2021-03-04,483.25,487.5,488.75,449.75,1,3.25
2021-03-05,489.0,492.75,493.5,453.0,1,3.25
2021-03-08,489.0,493.0,494.25,453.25,3,3.25
2021-03-09,492.0,496.25,497.75,456.0,1,3.25
2021-03-10,487.5,491.75,493.25,453.0,1,3.25
2021-03-11,490.75,494.75,496.0,455.5,1,3.25
2021-03-12,486.5,490.25,491.5,450.5,1,3.25
2021-03-15,486.25,490.5,491.75,450.5,3,3.25
2021-03-16,485.75,490.25,491.25,450.0,1,3.25
2021-03-17,483.5,488.0,489.0,448.5,1,3.25
2021-03-18,476.0,481.0,482.5,443.5,1,3.25
2021-03-19,479.25,484.0,485.25,446.25,1,3.25
2021-03-22,476.0,481.25,482.75,444.75,3,3.25
2021-03-23,477.75,482.75,484.5,446.0,1,3.25
2021-03-24,476.75,481.5,483.25,445.5,1,3.25
2021-03-25,473.5,478.5,480.25,443.75,1,3.25
2021-03-26,474.75,479.75,481.5,446.0,1,3.25
2021-03-29,469.25,474.25,476.0,441.75,3,3.25
2021-03-30,460.5,465.5,467.5,437.0,1,3.25
2021-03-31,485.5,490.5,492.5,459.75,1,3.25
2021-04-01,491.25,494.5,494.75,459.75,1,3.25
2021-04-06,490.75,495.5,497.5,462.5,5,3.25
2021-04-07,492.5,496.75,499.0,464.75,1,3.25
2021-04-08,501.5,505.5,507.25,471.0,1,3.25
2021-04-09,503.5,508.0,509.75,474.25,1,3.25
2021-04-12,503.25,507.75,510.25,475.5,3,3.25
2021-04-13,511.25,515.5,516.75,481.0,1,3.25
2021-04-14,518.0,522.0,522.75,485.0,1,3.25
2021-04-15,519.25,523.25,525.25,484.25,1,3.25
2021-04-16,519.0,523.25,525.0,484.75,1,3.25
2021-04-19,527.0,530.5,532.0,490.75,3,3.25
2021-04-20,535.25,539.0,540.0,497.5,1,3.25
2021-04-21,542.25,545.5,546.0,501.25,1,3.25
2021-04-22,558.25,561.25,561.5,510.5,1,3.25
2021-04-23,556.0,559.25,559.75,509.75,1,3.25
2021-04-26,572.5,575.25,575.0,521.25,3,3.25
2021-04-27,567.5,571.25,573.0,517.5,1,3.25
2021-04-28,552.25,556.75,558.75,508.25,1,3.25
2021-04-29,552.0,556.0,557.75,509.25,1,3.25
2021-04-30,568.5,571.0,570.75,518.5,1,3.25
2021-05-03,568.0,570.5,570.0,518.5,3,3.25
2021-05-04,584.75,586.75,586.25,532.75,1,3.25
2021-05-05,608.5,609.75,608.5,545.5,1,3.25
2021-05-06,628.25,627.75,625.25,550.0,1,3.25
2021-05-07,640.0,639.75,636.25,545.75,1,3.25
2021-05-10,614.0,615.0,611.75,528.25,3,3.25
2021-05-11,616.0,616.5,613.0,532.0,1,3.25
2021-05-12,598.0,599.75,597.0,523.0,1,3.25
2021-05-13,563.75,565.5,563.25,500.75,1,3.25
2021-05-14,548.0,550.25,549.0,486.25,1,3.25
2021-05-17,542.75,546.25,545.5,487.75,3,3.25
2021-05-18,549.25,552.5,551.5,496.5,1,3.25
2021-05-19,545.25,548.5,547.75,497.75,1,3.25
2021-05-20,558.25,561.25,560.25,503.0,1,3.25
2021-05-21,553.25,555.75,554.25,498.5,1,3.25
2021-05-24,546.5,549.5,548.25,493.25,3,3.25
2021-05-25,522.25,525.25,525.25,482.5,1,3.25
2021-05-26,527.25,530.0,529.75,486.25,1,3.25
2021-05-27,561.5,564.0,563.0,511.0,1,3.25
2021-05-28,552.25,555.75,554.75,505.0,1,3.25
2021-06-01,583.25,586.5,585.75,520.25,4,3.25
2021-06-02,579.25,582.5,582.25,517.0,1,3.25
2021-06-03,573.25,576.75,576.0,516.25,1,3.25
2021-06-04,598.0,600.75,599.75,527.0,1,3.25
2021-06-07,608.5,611.25,610.5,536.75,3,3.25
2021-06-08,614.75,617.75,617.75,544.0,1,3.25
2021-06-09,615.75,619.25,618.75,544.75,1,3.25
2021-06-10,622.0,625.25,624.75,547.5,1,3.25
2021-06-11,616.0,619.5,619.5,547.0,1,3.25
2021-06-14,588.0,592.0,593.0,530.75,3,3.25
2021-06-15,580.75,585.0,586.0,528.25,1,3.25
2021-06-16,579.5,583.5,583.75,521.75,1,3.25
2021-06-17,539.5,543.5,543.75,491.5,1,3.25
2021-06-18,573.25,577.5,578.25,508.75,1,3.25
2021-06-21,564.0,568.0,569.0,512.25,3,3.25
2021-06-22,546.0,550.0,551.0,498.0,1,3.25
2021-06-23,542.75,547.5,549.25,499.75,1,3.25
2021-06-24,543.5,548.0,549.75,498.0,1,3.25
2021-06-25,526.5,531.25,533.0,486.5,1,3.25
2021-06-28,554.75,559.25,560.5,504.5,3,3.25
2021-06-29,555.5,560.0,561.0,504.75,1,3.25
2021-06-30,595.5,600.0,599.25,530.25,1,3.25
2021-07-01,595.0,598.75,596.25,527.5,1,3.25
2021-07-02,586.25,590.25,587.5,522.5,1,3.25
2021-07-06,546.25,550.25,549.0,498.0,4,3.25
2021-07-07,538.75,543.75,543.5,496.0,1,3.25
2021-07-08,531.5,536.25,537.0,494.0,1,3.25
2021-07-09,525.0,530.0,530.75,488.5,1,3.25
2021-07-12,540.5,545.25,546.75,502.5,3,3.25
2021-07-13,548.75,553.25,554.5,504.5,1,3.25
2021-07-14,566.5,570.75,570.25,510.5,1,3.25
2021-07-15,564.0,568.25,568.25,513.75,1,3.25
2021-07-16,559.5,563.5,563.5,510.75,1,3.25
2021-07-19,559.75,564.0,564.25,511.75,3,3.25
2021-07-20,573.0,577.0,576.5,519.0,1,3.25
2021-07-21,575.5,579.25,579.0,519.75,1,3.25
2021-07-22,568.75,572.5,571.75,517.5,1,3.25
2021-07-23,551.0,555.0,555.25,507.25,1,3.25
2021-07-26,554.5,559.0,559.0,513.75,3,3.25
2021-07-27,553.75,558.0,558.25,510.5,1,3.25
2021-07-28,556.75,560.75,561.25,512.25,1,3.25
2021-07-29,564.25,568.75,568.5,516.75,1,3.25
2021-07-30,553.25,558.0,558.25,509.5,1,3.25
2021-08-02,567.25,571.75,572.0,522.25,3,3.25
2021-08-03,560.25,565.0,565.75,520.75,1,3.25
2021-08-04,555.0,560.0,561.0,521.5,1,3.25
2021-08-05,561.0,565.75,566.25,527.0,1,3.25
2021-08-06,564.75,569.5,570.25,533.5,1,3.25
2021-08-09,561.75,566.5,567.75,533.75,3,3.25
2021-08-10,561.0,565.75,566.75,529.75,1,3.25
2021-08-11,567.0,571.75,572.5,532.0,1,3.25
2021-08-12,579.75,583.25,581.75,534.5,1,3.25
2021-08-13,579.5,583.0,582.0,529.5,1,3.25
2021-08-16,576.25,580.5,580.0,529.75,3,3.25
2021-08-17,571.0,575.5,575.25,525.5,1,3.25
2021-08-18,572.25,576.75,576.0,528.25,1,3.25
2021-08-19,558.25,562.75,561.5,517.25,1,3.25
2021-08-20,544.5,549.25,547.75,507.0,1,3.25
2021-08-23,543.25,548.0,546.25,510.0,3,3.25
2021-08-24,552.25,556.75,555.25,518.75,1,3.25
2021-08-25,558.75,563.0,561.5,528.5,1,3.25
2021-08-26,557.25,561.0,558.5,523.75,1,3.25
2021-08-27,560.25,564.25,561.5,525.25,1,3.25
2021-08-30,550.75,555.5,555.25,520.75,3,3.25
2021-08-31,542.75,547.75,548.25,517.25,1,3.25
2021-09-01,531.75,537.25,537.75,512.5,1,3.25
2021-09-02,534.0,539.25,539.5,507.0,1,3.25
2021-09-03,533.25,538.75,538.5,504.75,1,3.25
2021-09-07,520.5,526.75,527.75,498.5,4,3.25
2021-09-08,519.75,526.0,526.5,498.75,1,3.25
2021-09-09,519.25,524.75,524.25,493.75,1,3.25
2021-09-10,526.5,531.5,531.0,503.0,1,3.25
2021-09-13,522.0,527.25,526.5,501.0,3,3.25
2021-09-14,528.25,533.25,532.5,505.75,1,3.25
2021-09-15,540.75,544.75,543.5,512.5,1,3.25
2021-09-16,536.75,541.0,539.75,509.25,1,3.25
2021-09-17,534.25,538.25,536.25,507.0,1,3.25
2021-09-20,529.75,534.5,533.5,505.5,3,3.25
2021-09-21,525.0,530.0,529.5,501.0,1,3.25
2021-09-22,533.0,537.5,536.5,506.25,1,3.25
2021-09-23,537.0,541.25,540.25,510.5,1,3.25
2021-09-24,534.5,539.0,538.25,511.75,1,3.25
2021-09-27,547.0,551.75,551.25,523.0,3,3.25
2021-09-28,540.5,545.75,545.5,521.0,1,3.25
2021-09-29,547.0,551.75,551.5,525.75,1,3.25
2021-09-30,544.5,549.0,549.0,528.0,1,3.25
2021-10-01,549.75,554.5,555.0,537.25,1,3.25
2021-10-04,549.75,554.75,555.5,538.75,3,3.25
2021-10-05,546.0,550.75,551.0,534.75,1,3.25
2021-10-06,541.0,546.25,546.75,531.0,1,3.25
2021-10-07,543.0,548.0,548.5,531.5,1,3.25
2021-10-08,539.5,544.75,545.5,529.0,1,3.25
2021-10-11,542.25,547.5,548.5,530.75,3,3.25
2021-10-12,532.0,537.5,539.25,523.5,1,3.25
2021-10-13,522.0,528.0,530.25,517.75,1,3.25
2021-10-14,525.75,531.0,532.25,519.0,1,3.25
2021-10-15,534.25,538.75,539.5,525.5,1,3.25
2021-10-18,540.5,544.25,544.25,530.75,3,3.25
2021-10-19,539.0,543.25,543.5,528.0,1,3.25
2021-10-20,547.75,551.5,551.5,535.75,1,3.25
2021-10-21,541.5,545.75,546.0,531.5,1,3.25
2021-10-22,546.75,550.75,551.0,534.75,1,3.25
2021-10-25,546.75,550.5,551.25,535.5,3,3.25
2021-10-26,552.25,556.25,557.0,539.5,1,3.25
2021-10-27,566.0,569.75,569.5,550.5,1,3.25
2021-10-28,571.25,575.0,574.75,552.5,1,3.25
2021-10-29,576.25,579.75,578.75,554.75,1,3.25
2021-11-01,587.0,590.5,589.0,562.25,3,3.25
2021-11-02,581.25,585.5,585.5,558.75,1,3.25
2021-11-03,572.25,576.5,577.0,553.25,1,3.25
2021-11-04,567.75,572.5,573.0,551.25,1,3.25
2021-11-05,562.25,567.25,568.75,548.5,1,3.25
2021-11-08,561.0,566.0,568.25,546.0,3,3.25
2021-11-09,564.25,569.25,571.25,549.5,1,3.25
2021-11-10,578.75,583.5,584.75,559.25,1,3.25
