Date,Mar,May,Jul,Sep,diff,Prime
2020-11-27,606.0,609.25,606.75,608.75,2,3.25
2020-11-30,585.0,588.75,588.5,591.5,3,3.25
2020-12-01,577.25,581.25,581.0,584.5,1,3.25
2020-12-02,588.5,591.25,590.0,593.5,1,3.25
2020-12-03,584.5,587.75,587.5,591.5,1,3.25
2020-12-04,575.5,578.75,579.5,583.75,1,3.25
2020-12-07,577.5,581.0,582.25,586.5,3,3.25
2020-12-08,570.0,573.25,574.25,578.75,1,3.25
2020-12-09,583.25,584.5,583.75,587.25,1,3.25
2020-12-10,596.5,597.25,595.0,598.0,1,3.25
2020-12-11,614.5,614.0,607.5,609.5,1,3.25
2020-12-14,596.5,598.5,594.5,596.75,3,3.25
2020-12-15,599.75,601.25,596.5,599.0,1,3.25
2020-12-16,598.5,599.75,595.0,597.0,1,3.25
2020-12-17,608.75,609.75,604.0,606.5,1,3.25
2020-12-18,608.25,609.25,603.75,606.75,1,3.25
2020-12-21,611.25,612.25,606.0,608.75,3,3.25
2020-12-22,617.0,616.75,609.5,611.75,1,3.25
2020-12-23,629.75,627.75,617.0,618.5,1,3.25
2020-12-24,627.0,625.75,615.75,617.75,1,3.25
2020-12-28,614.25,615.0,607.0,609.5,4,3.25
2020-12-29,618.5,619.25,611.75,614.25,1,3.25
2020-12-30,640.75,638.5,627.25,629.0,1,3.25
2020-12-31,640.5,639.5,628.25,630.25,1,3.25
2021-01-04,644.75,638.0,619.5,618.0,1,3.25
2021-01-05,654.0,646.25,627.0,626.75,1,3.25
2021-01-06,653.75,646.5,629.0,630.0,1,3.25
2021-01-07,650.25,644.0,625.5,626.75,1,3.25
2021-01-08,648.25,642.25,626.25,626.75,1,3.25
2021-01-11,645.0,638.5,621.75,622.25,3,3.25
2021-01-12,664.0,655.25,630.75,630.5,1,3.25
2021-01-13,658.25,649.5,628.0,626.75,1,3.25
2021-01-14,664.5,656.0,633.0,632.5,1,3.25
2021-01-15,666.5,658.75,635.0,634.5,1,3.25
2021-01-19,670.0,660.5,635.0,633.75,4,3.25
2021-01-20,659.5,649.0,624.0,623.25,1,3.25
2021-01-21,658.5,647.5,622.25,620.5,1,3.25
2021-01-22,636.25,626.0,602.25,602.0,1,3.25
2021-01-25,644.25,635.0,611.25,610.5,3,3.25
2021-01-26,655.25,644.75,621.75,620.75,1,3.25
2021-01-27,646.75,636.5,613.75,612.75,1,3.25
2021-01-28,638.75,629.5,606.5,606.25,1,3.25
2021-01-29,649.0,639.5,616.25,615.5,1,3.25
2021-02-01,641.0,632.5,609.0,609.5,3,3.25
2021-02-02,638.5,630.0,608.5,608.75,1,3.25
2021-02-03,643.25,634.0,613.75,614.5,1,3.25
2021-02-04,639.75,631.5,611.5,612.25,1,3.25
2021-02-05,643.0,634.75,614.0,616.25,1,3.25
2021-02-08,651.75,643.25,621.25,622.5,3,3.25
2021-02-09,649.75,641.5,618.75,621.0,1,3.25
2021-02-10,640.5,633.25,612.25,614.25,1,3.25
2021-02-11,640.25,632.75,612.25,614.0,1,3.25
2021-02-12,641.25,635.0,614.75,616.25,1,3.25
2021-02-16,654.25,646.5,626.25,627.75,4,3.25
2021-02-17,646.25,639.25,618.25,620.0,1,3.25
2021-02-18,657.0,650.25,628.75,629.75,1,3.25
2021-02-19,652.0,646.5,626.0,627.75,1,3.25
2021-02-22,663.0,657.0,635.75,637.5,3,3.25
2021-02-23,663.0,657.25,635.75,635.75,1,3.25
2021-02-24,673.5,667.25,642.25,641.5,1,3.25
2021-02-25,667.5,661.5,637.75,637.5,1,3.25
2021-02-26,654.5,649.25,627.75,628.0,1,3.25
2021-03-01,650.0,647.25,625.5,626.25,3,3.25
2021-03-02,659.5,656.75,634.0,633.75,1,3.25
2021-03-03,654.5,652.75,631.5,632.0,1,3.25
2021-03-04,650.0,649.0,629.0,629.75,1,3.25
2021-03-05,651.5,649.75,629.75,630.0,1,3.25
2021-03-08,651.5,650.5,630.5,631.0,3,3.25
2021-03-09,659.25,658.25,638.0,638.25,1,3.25
2021-03-10,654.5,654.0,634.0,635.5,1,3.25
2021-03-11,648.5,648.0,628.25,629.75,1,3.25
2021-03-12,645.5,645.25,625.25,627.0,1,3.25
2021-03-15,647.0,646.25,625.75,627.25,3,3.25
2021-03-16,647.0,647.0,627.25,628.75,1,3.25
2021-03-17,642.25,642.25,621.75,623.5,1,3.25
2021-03-18,634.0,634.0,613.25,615.25,1,3.25
2021-03-19,631.5,632.0,611.25,613.75,1,3.25
2021-03-22,630.75,631.5,610.5,613.0,3,3.25
2021-03-23,634.75,635.25,614.25,616.0,1,3.25
2021-03-24,629.5,631.25,609.75,612.25,1,3.25
2021-03-25,621.5,624.0,604.75,607.75,1,3.25
2021-03-26,622.25,624.75,605.5,607.5,1,3.25
2021-03-29,625.0,626.5,608.5,610.0,3,3.25
2021-03-30,614.25,616.75,599.0,600.75,1,3.25
2021-03-31,629.5,630.75,611.5,612.5,1,3.25
2021-04-01,624.25,625.0,606.5,607.25,1,3.25
2021-04-06,624.75,625.0,609.25,610.75,5,3.25
2021-04-07,628.25,628.25,611.75,613.0,1,3.25
2021-04-08,640.75,639.0,618.0,618.25,1,3.25
2021-04-09,649.5,647.0,623.75,624.0,1,3.25
2021-04-12,641.5,639.75,619.25,620.0,3,3.25
2021-04-13,644.0,643.0,622.0,622.5,1,3.25
2021-04-14,662.5,659.5,636.75,637.0,1,3.25
2021-04-15,666.0,662.25,637.25,637.0,1,3.25
2021-04-16,666.5,663.25,639.75,639.75,1,3.25
2021-04-19,666.75,663.25,639.25,639.25,3,3.25
2021-04-20,673.5,668.5,643.75,643.5,1,3.25
2021-04-21,684.75,678.75,652.75,651.75,1,3.25
2021-04-22,714.25,704.25,674.25,671.5,1,3.25
2021-04-23,719.25,710.0,678.25,675.5,1,3.25
2021-04-26,743.25,731.0,693.0,690.25,3,3.25
2021-04-27,736.25,729.25,690.25,688.25,1,3.25
2021-04-28,722.25,716.5,678.5,676.75,1,3.25
2021-04-29,729.5,723.0,685.5,684.0,1,3.25
2021-04-30,736.0,727.75,688.25,687.0,1,3.25
2021-05-03,724.0,718.5,680.25,680.25,3,3.25
2021-05-04,732.5,726.75,685.0,685.25,1,3.25
2021-05-05,749.5,743.0,698.75,699.5,1,3.25
2021-05-06,761.25,754.5,707.0,705.25,1,3.25
2021-05-07,769.0,762.25,712.75,710.0,1,3.25
2021-05-10,738.5,733.25,690.0,688.25,3,3.25
2021-05-11,746.5,740.0,699.0,697.75,1,3.25
2021-05-12,735.25,728.75,695.0,694.0,1,3.25
2021-05-13,710.25,703.25,671.75,671.75,1,3.25
2021-05-14,714.0,706.25,673.0,671.5,1,3.25
2021-05-17,707.0,699.25,666.0,664.75,3,3.25
2021-05-18,707.25,702.25,673.5,672.25,1,3.25
2021-05-19,690.75,687.0,660.25,660.0,1,3.25
2021-05-20,687.5,685.0,660.75,661.25,1,3.25
2021-05-21,685.75,681.5,660.0,659.75,1,3.25
2021-05-24,676.25,673.25,654.0,654.75,3,3.25
2021-05-25,672.0,670.0,651.25,652.5,1,3.25
2021-05-26,666.5,665.25,646.0,647.25,1,3.25
2021-05-27,693.0,692.5,671.25,672.0,1,3.25
2021-05-28,681.75,682.5,665.75,666.75,1,3.25
2021-06-01,709.75,707.0,690.0,689.75,4,3.25
2021-06-02,707.5,707.25,696.75,697.25,1,3.25
2021-06-03,695.75,696.0,685.75,686.25,1,3.25
2021-06-04,706.5,707.5,702.0,703.0,1,3.25
2021-06-07,702.25,706.25,705.0,706.5,3,3.25
2021-06-08,706.75,709.25,704.75,705.5,1,3.25
2021-06-09,704.75,707.0,700.25,701.0,1,3.25
2021-06-10,703.75,705.25,697.5,698.0,1,3.25
2021-06-11,700.0,701.0,693.0,693.5,1,3.25
2021-06-14,692.75,693.5,685.25,685.75,3,3.25
2021-06-15,679.0,681.25,675.75,676.75,1,3.25
2021-06-16,678.75,680.5,674.25,675.25,1,3.25
2021-06-17,656.5,658.75,653.75,655.25,1,3.25
2021-06-18,677.25,678.0,669.75,670.75,1,3.25
2021-06-21,676.75,678.25,671.75,673.5,3,3.25
2021-06-22,667.5,669.25,662.75,664.5,1,3.25
2021-06-23,677.0,678.5,671.5,673.0,1,3.25
2021-06-24,664.5,666.5,661.0,663.0,1,3.25
2021-06-25,654.5,657.0,652.25,654.5,1,3.25
2021-06-28,665.5,667.75,662.25,664.25,3,3.25
2021-06-29,660.25,663.25,660.75,665.75,1,3.25
2021-06-30,691.0,693.0,687.25,690.25,1,3.25
2021-07-01,681.0,683.5,679.75,683.25,1,3.25
2021-07-02,669.75,673.25,672.0,675.25,1,3.25
2021-07-06,641.75,646.0,646.0,650.5,4,3.25
2021-09-15,723.75,727.75,710.25,711.75,71,3.25
2021-09-16,724.0,727.5,706.75,709.0,1,3.25
2021-09-17,719.75,722.75,703.75,706.0,1,3.25
2021-09-20,711.5,715.0,699.75,702.25,3,3.25
2021-09-21,701.0,705.0,692.5,695.25,1,3.25
2021-09-22,716.0,719.25,704.0,706.25,1,3.25
2021-09-23,728.5,732.0,713.25,714.75,1,3.25
2021-09-24,734.75,738.0,716.0,716.5,1,3.25
2021-09-27,733.75,737.75,718.5,719.25,3,3.25
2021-09-28,719.0,723.75,703.75,705.25,1,3.25
2021-09-29,722.25,726.75,709.25,711.25,1,3.25
2021-09-30,736.5,739.5,721.5,723.0,1,3.25
2021-10-01,766.0,768.25,741.25,742.5,1,3.25
2021-10-04,768.25,771.5,749.25,751.0,3,3.25
2021-10-05,757.25,760.25,741.0,743.0,1,3.25
2021-10-06,759.0,762.0,746.0,747.5,1,3.25
2021-10-07,754.75,758.5,744.5,746.0,1,3.25
2021-10-08,747.25,751.0,738.25,740.5,1,3.25
2021-10-11,745.5,750.0,740.0,742.25,3,3.25
2021-10-12,747.25,751.5,740.75,743.0,1,3.25
2021-10-13,731.75,736.75,726.75,729.5,1,3.25
2021-10-14,736.75,741.0,729.25,732.25,1,3.25
2021-10-15,746.5,750.25,738.25,740.25,1,3.25
2021-10-18,748.75,752.5,740.0,742.25,3,3.25
2021-10-19,748.5,752.25,740.5,742.25,1,3.25
2021-10-20,761.25,764.5,752.75,753.5,1,3.25
2021-10-21,753.5,757.0,746.75,748.0,1,3.25
2021-10-22,767.5,769.75,756.5,757.25,1,3.25
2021-10-25,771.75,774.5,763.25,764.25,3,3.25
2021-10-26,765.25,768.75,759.5,761.5,1,3.25
2021-10-27,773.0,776.5,769.25,771.25,1,3.25
2021-10-28,785.5,788.5,778.5,779.5,1,3.25
2021-10-29,785.0,788.0,775.75,776.25,1,3.25
2021-11-01,808.75,811.0,795.5,795.25,3,3.25
2021-11-02,803.5,806.75,792.75,793.0,1,3.25
2021-11-03,792.75,796.5,786.5,786.75,1,3.25
2021-11-04,786.25,790.75,779.0,778.5,1,3.25
2021-11-05,779.75,783.75,773.75,774.0,1,3.25
2021-11-08,781.25,785.75,776.25,776.75,3,3.25
2021-11-09,790.25,794.0,784.25,784.0,1,3.25
2021-11-10,815.0,817.5,805.5,804.75,1,3.25
2021-11-11,824.25,827.25,814.25,812.75,1,3.25
2021-11-12,828.5,832.25,818.0,815.75,1,3.25
2021-11-15,836.75,841.0,824.0,818.5,3,3.25
2021-11-16,820.0,825.0,813.0,809.0,1,3.25
2021-11-17,833.0,837.5,822.75,819.25,1,3.25
2021-11-18,830.75,836.25,824.75,823.0,1,3.25
2021-11-19,834.25,840.0,828.75,827.0,1,3.25
2021-11-22,857.5,862.5,848.75,844.0,3,3.25
2021-11-23,867.5,872.25,858.25,854.0,1,3.25
2021-11-24,850.25,856.5,843.25,839.0,1,3.25
2021-11-26,840.25,846.5,834.0,830.0,2,3.25
2021-11-29,822.25,828.5,817.5,815.75,3,3.25
2021-11-30,787.25,793.75,787.0,787.5,1,3.25
2021-12-01,790.5,796.25,786.5,786.5,1,3.25
2021-12-02,815.0,819.5,802.5,802.0,1,3.25
2021-12-03,803.75,809.5,794.25,794.75,1,3.25
2021-12-06,806.25,811.25,798.75,799.0,3,3.25
2021-12-07,808.5,813.25,801.5,802.25,1,3.25
2021-12-08,794.5,799.25,790.75,792.25,1,3.25
2021-12-09,776.75,782.5,774.75,777.25,1,3.25
2021-12-10,785.25,790.75,783.0,785.25,1,3.25
2021-12-13,788.75,794.25,786.5,788.5,3,3.25
2021-12-14,787.0,792.5,784.0,785.75,1,3.25
2021-12-15,756.0,762.0,757.0,759.75,1,3.25
2021-12-16,770.5,775.0,768.5,771.0,1,3.25
2021-12-17,775.0,778.5,769.75,771.25,1,3.25
2021-12-20,777.75,780.5,771.5,773.5,3,3.25
2021-12-21,799.0,801.75,790.0,789.5,1,3.25
2021-12-22,814.0,817.75,806.0,804.75,1,3.25
2021-12-23,814.75,818.5,805.75,804.5,1,3.25
2021-12-27,804.0,808.25,800.75,800.5,4,3.25
2021-12-28,783.5,788.75,783.75,784.75,1,3.25
2021-12-29,787.75,791.75,785.5,787.0,1,3.25
2021-12-30,779.75,783.0,774.25,775.75,1,3.25
2021-12-31,770.75,774.25,764.5,766.5,1,3.25
2022-01-03,764.5,752.5,712.75,711.25,1,3.25
2022-01-04,776.75,764.0,722.25,718.75,1,3.25
2022-01-05,771.25,760.5,722.25,719.5,1,3.25
2022-01-06,761.0,751.75,716.75,716.0,1,3.25
2022-01-07,767.0,759.0,727.5,727.0,1,3.25
2022-01-10,772.25,765.0,734.75,733.25,3,3.25
2022-01-11,781.25,775.25,744.75,743.0,1,3.25
2022-01-12,768.5,762.25,734.25,732.75,1,3.25
2022-01-13,756.0,752.0,730.0,730.0,1,3.25
2022-01-14,750.0,746.0,724.5,724.0,1,3.25
2022-01-18,769.75,764.5,739.75,738.75,4,3.25
2022-01-19,793.5,787.75,759.5,758.25,1,3.25
2022-01-20,788.0,781.25,752.75,752.5,1,3.25
2022-01-21,784.0,777.25,750.0,750.0,1,3.25
2022-01-24,799.0,792.25,762.75,762.0,3,3.25
2022-01-25,812.75,805.25,774.25,773.25,1,3.25
2022-01-26,797.0,790.0,762.0,762.0,1,3.25
2022-01-27,782.5,776.5,750.75,750.25,1,3.25
2022-01-28,790.75,784.0,755.25,754.25,1,3.25
2022-01-31,769.25,763.0,734.75,733.75,3,3.25
2022-02-01,775.5,770.25,744.25,744.0,1,3.25
2022-02-02,766.0,761.25,736.0,735.5,1,3.25
2022-02-03,763.0,759.0,736.0,736.0,1,3.25
2022-02-04,771.75,767.25,742.0,742.25,1,3.25
2022-02-07,782.25,778.25,752.25,752.75,3,3.25
2022-02-08,786.5,781.25,755.25,755.0,1,3.25
2022-02-09,796.0,790.75,766.0,765.75,1,3.25
2022-02-10,783.75,779.0,755.25,755.0,1,3.25
2022-02-11,804.25,797.75,771.0,770.5,1,3.25
2022-02-14,807.0,799.75,771.25,770.75,3,3.25
2022-02-15,790.5,784.25,757.0,756.75,1,3.25
2022-02-16,791.75,785.75,758.75,758.5,1,3.25
2022-02-17,810.5,802.75,772.75,772.0,1,3.25
2022-02-18,810.0,802.25,771.5,771.0,1,3.25
2022-02-22,850.75,837.5,800.25,796.75,4,3.25
2022-02-23,877.0,863.5,823.0,817.5,1,3.25
2022-02-24,898.75,867.75,809.5,801.5,1,3.25
2022-02-25,830.25,805.75,765.0,759.75,1,3.25
2022-02-28,889.75,861.5,808.25,801.5,3,3.25
2022-03-01,907.25,864.25,796.75,790.5,1,3.25
2022-03-02,861.75,829.25,772.5,765.75,1,3.25
2022-03-03,921.0,885.5,829.0,800.0,1,3.25
2022-03-04,945.25,913.0,849.75,809.25,1,3.25
2022-03-07,999.75,955.75,880.75,828.75,3,3.25
2022-03-08,955.5,909.25,849.75,808.75,1,3.25
2022-03-09,914.5,863.5,803.0,763.75,1,3.25
2022-03-10,941.0,899.75,834.0,809.5,1,3.25
2022-03-11,978.0,916.25,834.0,811.5,1,3.25
2022-03-14,947.75,890.75,818.0,794.75,3,3.25
2022-03-15,971.25,913.0,839.5,816.25,1,3.25
2022-03-16,910.5,864.75,801.25,778.0,1,3.25
2022-03-17,950.75,906.5,839.75,812.25,1,3.5
2022-03-18,940.75,906.75,844.0,820.75,1,3.5
2022-03-21,988.25,952.25,891.0,865.0,3,3.5
2022-03-22,1010.5,971.5,905.75,882.5,1,3.5
2022-03-23,1005.75,966.0,898.0,874.5,1,3.5
2022-03-24,988.0,949.5,886.5,865.75,1,3.5
2022-03-25,1011.5,970.0,903.25,883.0,1,3.5
2022-03-28,997.75,966.0,902.75,884.25,3,3.5
2022-03-29,965.0,939.25,882.75,865.25,1,3.5
2022-03-30,970.75,945.75,889.25,872.25,1,3.5
2022-03-31,951.75,927.25,878.5,863.5,1,3.5
2022-04-01,948.25,929.25,876.75,861.25,1,3.5
2022-04-04,980.25,961.75,903.5,887.75,3,3.5
2022-04-05,1011.25,989.75,925.5,907.25,1,3.5
2022-04-06,1020.0,1001.5,931.25,912.75,1,3.5
2022-04-07,1011.25,993.75,922.0,902.75,1,3.5
2022-04-08,1043.25,1026.25,948.0,927.0,1,3.5
2022-04-11,1071.75,1053.0,970.0,947.5,3,3.5
2022-04-12,1090.5,1070.25,985.0,960.5,1,3.5
2022-04-13,1102.5,1083.75,1001.5,978.75,1,3.5
2022-04-14,1085.75,1071.5,1004.75,992.25,1,3.5
2022-04-19,1095.0,1087.5,1038.75,1031.5,5,3.5
2022-04-20,1090.25,1085.75,1047.5,1040.25,1,3.5
2022-04-21,1072.0,1068.0,1030.75,1024.0,1,3.5
2022-04-22,1068.75,1063.0,1025.5,1017.0,1,3.5
2022-04-25,1063.25,1055.25,1014.75,1008.0,3,3.5
2022-04-26,1084.75,1076.0,1029.0,1021.25,1,3.5
2022-04-27,1084.75,1076.0,1032.0,1022.0,1,3.5
2022-04-28,1082.25,1075.25,1034.0,1022.0,1,3.5
2022-04-29,1057.5,1050.75,1012.0,1001.25,1,3.5
2022-05-02,1060.75,1053.75,1013.75,1003.75,3,3.5
2022-05-03,1054.25,1048.5,1010.5,999.75,1,3.5
2022-05-04,1082.25,1074.0,1030.75,1018.0,1,3.5
2022-05-05,1108.0,1099.25,1052.25,1038.75,1,4.0
2022-05-06,1112.75,1100.75,1043.75,1029.25,1,4.0
2022-05-09,1102.75,1090.75,1032.75,1019.75,3,4.0
2022-05-10,1104.5,1094.75,1039.25,1026.75,1,4.0
2022-05-11,1124.25,1112.0,1053.25,1040.25,1,4.0
2022-05-12,1186.75,1169.75,1106.25,1090.5,1,4.0
2022-05-13,1182.5,1161.0,1098.75,1078.5,1,4.0
2022-05-16,1245.5,1210.25,1116.75,1089.25,3,4.0
2022-05-17,1271.75,1241.0,1159.75,1129.75,1,4.0
2022-05-18,1231.5,1208.75,1139.5,1108.25,1,4.0
2022-05-19,1209.5,1192.25,1125.0,1094.75,1,4.0
2022-05-20,1180.0,1166.0,1105.0,1076.0,1,4.0
2022-05-23,1205.0,1191.0,1130.5,1099.75,3,4.0
2022-05-24,1173.25,1163.0,1114.25,1085.0,1,4.0
2022-05-25,1166.25,1152.75,1097.25,1069.75,1,4.0
2022-05-26,1161.75,1149.5,1104.5,1078.0,1,4.0
2022-05-27,1176.75,1166.0,1122.0,1094.25,1,4.0
2022-05-31,1112.0,1102.5,1071.0,1046.25,4,4.0
2022-06-01,1070.25,1063.25,1030.0,1007.25,1,4.0
2022-06-02,1088.75,1088.75,1062.0,1038.5,1,4.0
2022-06-03,1072.5,1076.5,1058.25,1042.5,1,4.0
2022-06-06,1124.25,1128.25,1106.75,1089.75,3,4.0
2022-06-07,1107.0,1112.0,1095.0,1083.5,1,4.0
2022-06-08,1113.0,1118.5,1102.75,1091.25,1,4.0
2022-06-09,1106.75,1111.25,1093.25,1081.25,1,4.0
2022-06-10,1108.0,1112.0,1091.25,1077.75,1,4.0
2022-06-13,1110.75,1114.75,1098.0,1087.75,3,4.0
2022-06-14,1091.5,1095.25,1075.75,1063.0,1,4.0
2022-06-15,1088.25,1091.25,1071.5,1058.5,1,4.0
2022-06-16,1111.75,1114.0,1092.5,1078.5,1,4.75
2022-06-17,1071.75,1075.25,1057.5,1046.0,1,4.75
2022-06-21,1015.75,1019.75,1002.5,991.0,4,4.75
2022-06-22,1015.0,1018.75,1002.0,990.25,1,4.75
2022-06-23,974.5,979.0,961.75,949.75,1,4.75
2022-06-24,962.0,965.25,946.75,935.25,1,4.75
2022-06-27,943.25,947.25,930.5,920.25,3,4.75
2022-06-28,958.75,961.5,943.0,931.5,1,4.75
2022-06-29,953.25,957.0,940.25,930.75,1,4.75
2022-06-30,911.0,915.75,901.75,892.25,1,4.75
2022-07-01,875.5,883.25,875.0,870.25,1,4.75
2022-07-05,839.25,847.75,838.25,832.25,4,4.75
2022-07-06,837.0,843.5,830.75,822.75,1,4.75
2022-07-07,865.25,871.0,857.0,848.75,1,4.75
2022-07-08,919.25,923.5,906.25,897.0,1,4.75
2022-07-11,885.75,891.25,875.5,867.25,3,4.75
2022-07-12,845.0,851.5,839.5,832.5,1,4.75
2022-07-13,843.25,849.75,836.5,829.5,1,4.75
2022-07-14,829.75,837.25,825.5,819.0,1,4.75
2022-07-15,810.25,818.5,810.0,806.25,1,4.75
2022-07-18,845.25,852.5,843.25,840.5,3,4.75
2022-07-19,843.25,850.75,841.25,839.0,1,4.75
2022-07-20,848.75,855.25,843.5,840.25,1,4.75
2022-07-21,835.0,841.5,829.75,827.0,1,4.75
2022-07-22,793.5,802.0,796.5,797.0,1,4.75
2022-07-25,804.25,812.0,804.75,803.75,3,4.75
2022-07-26,837.25,844.25,835.0,832.5,1,4.75
2022-07-27,825.0,833.25,826.5,826.75,1,4.75
2022-07-28,851.5,858.75,851.5,851.0,1,5.5
2022-07-29,843.0,851.75,847.5,848.25,1,5.5
2022-08-01,837.0,846.25,842.5,844.75,3,5.5
2022-08-02,812.75,823.25,821.25,824.0,1,5.5
2022-08-03,802.75,813.5,811.75,814.0,1,5.5
2022-08-04,820.5,830.75,828.25,829.5,1,5.5
2022-08-05,814.0,826.25,827.5,832.0,1,5.5
2022-08-08,817.25,829.0,830.0,834.5,3,5.5
2022-08-09,816.5,827.5,828.0,831.5,1,5.5
2022-08-10,832.75,843.25,842.75,845.75,1,5.5
2022-08-11,841.25,850.75,849.0,851.25,1,5.5
2022-08-12,835.5,844.5,842.75,845.5,1,5.5
2022-08-15,831.5,840.75,839.75,842.75,3,5.5
2022-08-16,816.75,825.75,825.0,828.0,1,5.5
2022-08-17,796.0,805.75,805.5,809.0,1,5.5
2022-08-18,766.0,776.75,778.75,783.25,1,5.5
2022-08-19,787.5,797.5,797.75,801.5,1,5.5
2022-08-22,804.75,815.0,816.5,821.75,3,5.5
2022-08-23,817.25,827.5,830.25,836.5,1,5.5
2022-08-24,828.5,837.25,838.0,843.0,1,5.5
2022-08-25,804.5,813.75,814.0,819.0,1,5.5
2022-08-26,821.5,830.5,831.75,838.0,1,5.5
2022-08-29,857.5,864.75,864.5,869.75,3,5.5
2022-08-30,836.25,845.0,846.75,853.5,1,5.5
2022-08-31,847.75,856.75,858.25,865.0,1,5.5
2022-09-01,811.25,821.0,823.0,829.75,1,5.5
2022-09-02,827.25,837.25,838.5,845.25,1,5.5
2022-09-06,832.0,841.0,841.0,847.0,4,5.5
2022-09-07,857.5,863.75,859.5,864.25,1,5.5
2022-09-08,843.75,852.75,849.5,854.75,1,5.5
2022-09-09,884.0,890.5,884.0,886.25,1,5.5
2022-09-12,873.25,881.25,875.5,878.0,3,5.5
2022-09-13,876.75,886.25,880.0,882.0,1,5.5
2022-09-14,888.0,897.0,890.25,891.25,1,5.5
2022-09-15,860.5,869.5,860.75,861.0,1,5.5
2022-09-16,874.75,884.0,875.75,876.75,1,5.5
2022-09-19,846.5,855.75,850.75,853.0,3,5.5
2022-09-20,907.25,914.75,905.0,903.75,1,5.5
2022-09-21,915.25,921.75,910.25,907.25,1,5.5
2022-09-22,922.0,927.5,913.5,911.0,1,6.25
2022-09-23,893.75,900.75,888.25,886.5,1,6.25
2022-09-26,871.25,877.75,865.5,863.5,3,6.25
2022-09-27,884.25,890.5,876.0,872.75,1,6.25
2022-09-28,915.0,920.5,903.75,898.25,1,6.25
2022-09-29,908.0,914.75,899.0,894.5,1,6.25
2022-09-30,932.0,936.75,912.25,905.0,1,6.25
2022-10-03,925.0,931.25,911.0,904.5,3,6.25
2022-10-04,915.5,921.75,904.5,899.75,1,6.25
2022-10-05,915.25,922.25,909.25,906.0,1,6.25
2022-10-06,892.75,900.5,891.25,890.0,1,6.25
2022-10-07,895.0,903.25,896.5,895.25,1,6.25
2022-10-10,951.5,956.0,940.25,933.75,3,6.25
2022-10-11,917.0,924.0,911.25,907.0,1,6.25
2022-10-12,899.0,907.25,899.5,897.5,1,6.25
2022-10-13,908.5,915.5,906.75,903.5,1,6.25
2022-10-14,877.0,885.5,880.75,881.0,1,6.25
2022-10-17,878.75,887.5,883.5,883.5,3,6.25
2022-10-18,867.75,876.75,874.5,875.75,1,6.25
2022-10-19,859.5,868.75,866.0,867.25,1,6.25
2022-10-20,868.0,878.0,877.0,880.25,1,6.25
2022-10-21,869.5,879.5,878.0,881.25,1,6.25
2022-10-24,858.25,868.5,867.0,871.0,3,6.25
2022-10-25,854.25,865.25,865.25,870.5,1,6.25
2022-10-26,859.5,869.75,869.0,874.25,1,6.25
2022-10-27,858.0,868.5,868.5,874.0,1,6.25
2022-10-28,849.0,860.0,861.5,867.75,1,6.25
2022-10-31,899.25,907.5,903.75,906.5,3,6.25
2022-11-01,919.0,924.75,919.5,921.5,1,6.25
2022-11-02,865.0,873.5,874.0,879.25,1,6.25
2022-11-03,859.75,869.75,871.25,876.25,1,7.0
2022-11-04,866.75,877.25,880.5,886.5,1,7.0
2022-11-07,864.0,874.25,879.0,885.5,3,7.0
2022-11-08,847.5,858.0,862.75,869.5,1,7.0
2022-11-09,827.75,839.25,844.75,852.5,1,7.0
2022-11-10,825.75,837.0,843.25,851.0,1,7.0
2022-11-11,835.25,846.5,852.5,860.25,1,7.0
2022-11-14,838.25,849.25,854.0,861.25,3,7.0
2022-11-15,848.0,858.25,862.25,869.0,1,7.0
2022-11-16,837.25,847.25,851.0,857.5,1,7.0
2022-11-17,825.0,835.25,839.0,845.5,1,7.0
2022-11-18,822.0,831.5,835.25,840.75,1,7.0
2022-11-21,818.25,827.5,831.0,836.75,3,7.0
2022-11-22,810.5,820.0,822.5,828.0,1,7.0
2022-11-23,813.5,823.25,825.75,831.5,1,7.0
2022-11-25,797.0,807.75,811.75,818.5,2,7.0
2022-11-28,780.75,792.25,797.25,805.25,3,7.0
2022-11-29,781.5,792.5,797.0,804.5,1,7.0
2022-11-30,795.5,806.0,808.75,815.0,1,7.0
2022-12-01,783.0,795.25,800.5,808.25,1,7.0
2022-12-02,761.0,773.25,779.75,788.75,1,7.0
2022-12-05,739.0,750.75,757.0,766.25,3,7.0
2022-12-06,729.0,739.75,745.5,754.25,1,7.0
2022-12-07,749.5,759.75,763.75,770.25,1,7.0
2022-12-08,746.25,756.25,760.0,766.5,1,7.0
2022-12-09,734.25,744.75,749.25,756.5,1,7.0
2022-12-12,754.75,764.0,767.75,774.0,3,7.0
2022-12-13,750.75,761.0,765.75,772.25,1,7.0
2022-12-14,749.25,758.75,764.0,771.25,1,7.0
2022-12-15,757.25,766.0,770.5,776.25,1,7.5
2022-12-16,753.5,761.0,765.5,771.25,1,7.5
2022-12-19,748.5,756.75,761.75,768.5,3,7.5
2022-12-20,750.5,757.5,762.0,769.0,1,7.5
2022-12-21,767.75,775.25,779.5,786.0,1,7.5
2022-12-22,762.25,769.75,774.75,781.75,1,7.5
2022-12-23,776.0,782.5,786.25,792.75,1,7.5
2022-12-27,774.5,781.0,784.25,790.75,4,7.5
2022-12-28,785.5,792.75,796.25,802.5,1,7.5
2022-12-29,774.0,781.0,785.25,792.5,1,7.5
