Date,Mar 2019,May 2019,Jul 2019,Sep 2019,diff
2018-01-02,395.5,401.25,405.75,403.5,0
2018-01-03,395.5,401.25,406.0,403.75,1
2018-01-04,394.0,400.25,405.0,402.25,1
2018-01-05,394.0,400.25,405.0,402.25,1
2018-01-08,390.5,396.75,401.75,399.0,3
2018-01-09,392.0,398.0,402.75,400.0,1
2018-01-10,392.25,398.0,402.25,400.0,1
2018-01-11,392.25,397.5,402.25,400.25,1
2018-01-12,389.75,395.25,400.0,398.0,1
2018-01-16,391.75,397.0,401.5,400.0,4
2018-01-17,395.25,400.25,405.0,403.0,1
2018-01-18,394.25,399.5,404.25,401.75,1
2018-01-19,394.75,400.25,404.75,401.75,1
2018-01-22,394.75,400.0,404.5,401.75,3
2018-01-23,394.0,399.5,404.25,401.25,1
2018-01-24,397.75,403.0,407.75,404.5,1
2018-01-25,397.25,402.5,407.0,403.75,1
2018-01-26,398.5,403.75,408.0,404.5,1
2018-01-29,400.0,405.0,409.25,406.0,3
2018-01-30,401.75,406.75,411.0,407.25,1
2018-01-31,401.25,406.5,410.75,407.5,1
2018-02-01,401.5,406.75,411.25,407.75,1
2018-02-02,400.5,405.75,410.25,406.75,1
2018-02-05,397.25,402.5,407.0,404.0,3
2018-02-06,401.25,406.25,410.75,407.25,1
2018-02-07,402.25,407.0,411.5,407.75,1
2018-02-08,402.25,407.0,411.5,407.75,1
2018-02-09,400.0,404.75,409.25,406.0,1
2018-02-12,404.25,409.0,413.25,409.75,3
2018-02-13,403.75,408.5,412.75,409.0,1
2018-02-14,404.0,408.75,413.25,409.25,1
2018-02-15,405.25,409.75,414.0,409.75,1
2018-02-16,404.75,409.75,414.25,409.75,1
2018-02-20,404.0,408.75,413.0,408.25,4
2018-02-21,404.25,408.75,413.0,408.0,1
2018-02-22,405.0,409.5,413.75,408.5,1
2018-02-23,404.75,409.5,413.75,408.5,1
2018-02-26,406.5,410.75,414.75,409.5,3
2018-02-27,407.5,411.75,416.0,410.75,1
2018-02-28,408.75,413.5,417.75,410.5,1
2018-03-01,411.75,416.0,420.25,412.25,1
2018-03-02,411.25,415.75,419.75,411.5,1
2018-03-05,413.0,417.75,421.5,412.25,3
2018-03-06,413.5,418.25,422.0,413.0,1
2018-03-07,413.5,418.0,422.25,413.0,1
2018-03-08,416.75,421.25,425.25,414.75,1
2018-03-09,413.75,418.5,423.0,414.75,1
2018-03-12,414.25,418.75,423.0,413.75,3
2018-03-13,416.0,420.5,424.75,414.75,1
2018-03-14,414.25,418.75,423.25,412.5,1
2018-03-15,413.0,417.0,421.25,410.5,1
2018-03-16,410.5,414.75,419.0,408.0,1
2018-03-19,404.75,409.25,413.25,402.5,3
2018-03-20,404.25,408.75,413.0,402.5,1
2018-03-21,403.75,408.25,412.5,402.5,1
2018-03-22,405.25,410.0,414.0,403.75,1
2018-03-23,406.5,411.5,416.0,404.75,1
2018-03-26,404.0,409.25,413.5,403.0,3
2018-03-27,404.25,409.0,413.25,402.5,1
2018-03-28,404.5,409.25,413.0,401.5,1
2018-03-29,418.25,422.25,425.5,409.0,1
2018-04-03,419.0,423.25,427.0,413.0,5
2018-04-04,412.25,416.5,420.5,406.75,1
2018-04-05,420.5,425.0,429.25,414.75,1
