Date,Mar 2022,May 2022,Jul 2022,Sep 2022,diff
2021-01-04,440.5,441.75,440.75,410.75,0
2021-01-05,443.75,445.25,444.0,414.5,1
2021-01-06,447.25,448.5,446.0,416.25,1
2021-01-07,446.75,448.5,447.25,416.0,1
2021-01-08,445.75,446.75,445.0,415.25,1
2021-01-11,447.0,449.5,450.25,417.25,3
2021-01-12,462.0,463.5,463.0,426.25,1
2021-01-13,457.5,459.75,460.0,423.5,1
2021-01-14,462.75,465.0,465.5,425.25,1
2021-01-15,465.5,468.5,469.25,428.0,1
2021-01-19,461.25,465.0,467.0,426.75,4
2021-01-20,455.25,459.0,461.25,423.5,1
2021-01-21,455.25,458.75,461.0,424.0,1
2021-01-22,437.5,441.25,444.0,411.0,1
2021-01-25,441.5,445.0,446.5,415.0,3
2021-01-26,450.25,453.25,455.0,419.75,1
2021-01-27,448.0,450.5,451.75,417.5,1
2021-01-28,444.25,447.0,448.75,416.25,1
2021-01-29,450.25,453.0,453.5,420.5,1
2021-02-01,453.25,456.25,457.5,423.0,3
2021-02-02,453.0,456.5,458.0,422.5,1
2021-02-03,457.0,460.5,461.75,420.5,1
2021-02-04,458.0,461.5,462.75,421.25,1
2021-02-05,458.75,462.25,463.5,430.75,1
2021-02-08,464.75,468.0,469.0,433.25,3
2021-02-09,462.75,466.25,467.75,429.5,1
2021-02-10,455.25,458.75,459.75,424.25,1
2021-02-11,459.5,463.0,463.5,426.75,1
2021-02-12,455.5,458.5,460.25,426.25,1
2021-02-16,464.5,467.25,467.5,431.0,4
2021-02-17,467.0,470.5,471.25,432.25,1
2021-02-18,466.75,470.25,471.25,432.5,1
2021-02-19,467.75,471.0,472.0,434.25,1
2021-02-22,476.75,480.0,481.0,443.25,3
2021-02-23,476.75,479.75,480.5,443.0,1
2021-02-24,483.5,486.75,487.5,447.5,1
2021-02-25,481.5,485.0,485.75,445.25,1
2021-02-26,478.5,482.75,484.0,441.5,1
2021-03-01,476.5,480.75,482.25,442.75,3
2021-03-02,483.5,487.5,488.5,447.75,1
2021-03-03,481.25,485.5,486.75,447.5,1
2021-03-04,483.25,487.5,488.75,449.75,1
2021-03-05,489.0,492.75,493.5,453.0,1
2021-03-08,489.0,493.0,494.25,453.25,3
2021-03-09,492.0,496.25,497.75,456.0,1
2021-03-10,487.5,491.75,493.25,453.0,1
2021-03-11,490.75,494.75,496.0,455.5,1
2021-03-12,486.5,490.25,491.5,450.5,1
2021-03-15,486.25,490.5,491.75,450.5,3
2021-03-16,485.75,490.25,491.25,450.0,1
2021-03-17,483.5,488.0,489.0,448.5,1
2021-03-18,476.0,481.0,482.5,443.5,1
2021-03-19,479.25,484.0,485.25,446.25,1
2021-03-22,476.0,481.25,482.75,444.75,3
2021-03-23,477.75,482.75,484.5,446.0,1
2021-03-24,476.75,481.5,483.25,445.5,1
2021-03-25,473.5,478.5,480.25,443.75,1
2021-03-26,474.75,479.75,481.5,446.0,1
2021-03-29,469.25,474.25,476.0,441.75,3
2021-03-30,460.5,465.5,467.5,437.0,1
2021-03-31,485.5,490.5,492.5,459.75,1
2021-04-01,491.25,494.5,494.75,459.75,1
2021-04-06,490.75,495.5,497.5,462.5,5
2021-04-07,492.5,496.75,499.0,464.75,1
2021-04-08,501.5,505.5,507.25,471.0,1
2021-04-09,503.5,508.0,509.75,474.25,1
2021-04-12,503.25,507.75,510.25,475.5,3
2021-04-13,511.25,515.5,516.75,481.0,1
2021-04-14,518.0,522.0,522.75,485.0,1
2021-04-15,519.25,523.25,525.25,484.25,1
2021-04-16,519.0,523.25,525.0,484.75,1
2021-04-19,527.0,530.5,532.0,490.75,3
2021-04-20,535.25,539.0,540.0,497.5,1
