Date,Mar 2023,May 2023,Jul 2023,Sep 2023,diff
2022-01-03,554.75,557.75,557.0,513.0,1
2022-01-04,563.0,565.25,564.25,517.5,1
2022-01-05,561.5,564.25,563.25,516.25,1
2022-01-06,561.75,564.25,563.75,523.75,1
2022-01-07,564.5,567.75,567.25,529.5,1
2022-01-10,564.75,568.0,567.25,533.0,3
2022-01-11,565.25,568.25,567.75,532.75,1
2022-01-12,566.0,568.75,568.75,538.0,1
2022-01-13,565.75,569.0,569.0,540.25,1
2022-01-14,566.0,569.25,569.0,535.75,1
2022-01-18,565.5,568.5,568.25,534.25,4
2022-01-19,572.5,575.5,575.0,543.5,1
2022-01-20,570.0,573.0,572.5,540.75,1
2022-01-21,573.0,575.75,575.25,542.0,1
2022-01-24,575.0,578.25,577.5,544.25,3
2022-01-25,577.25,580.5,580.5,551.25,1
2022-01-26,580.25,583.25,583.0,550.5,1
2022-01-27,574.25,577.25,577.0,546.5,1
2022-01-28,577.0,580.0,579.75,548.0,1
2022-01-31,581.0,583.75,583.25,546.0,3
2022-02-01,585.0,587.75,587.0,553.0,1
2022-02-02,580.25,582.75,582.25,550.25,1
2022-02-03,575.5,578.25,578.0,546.5,1
2022-02-04,580.75,583.5,583.0,549.5,1
2022-02-07,587.75,590.0,589.5,554.5,3
2022-02-08,589.0,591.75,592.25,555.25,1
2022-02-09,595.5,598.5,598.75,563.75,1
2022-02-10,591.75,595.0,595.25,559.75,1
2022-02-11,601.5,604.5,604.75,564.5,1
2022-02-14,605.25,608.25,609.75,569.0,3
2022-02-15,596.5,600.0,601.5,562.5,1
2022-02-16,600.5,604.0,605.25,564.75,1
2022-02-17,603.5,607.0,608.5,568.75,1
2022-02-18,604.75,608.25,609.75,569.0,1
2022-02-22,612.75,616.25,617.75,576.75,4
2022-02-23,618.0,621.5,622.75,579.25,1
2022-02-24,611.0,614.25,615.5,571.75,1
2022-02-25,586.75,590.0,591.5,551.0,1
2022-02-28,612.25,615.0,615.5,570.0,3
2022-03-01,628.0,630.75,631.25,584.25,1
2022-03-02,612.25,614.5,614.75,575.75,1
2022-03-03,611.25,610.25,606.5,569.0,1
2022-03-04,621.5,617.75,613.25,575.25,1
