Date,Mar 2021,May 2021,Jul 2021,Sep 2021,diff
2020-01-02,413.5,417.0,420.0,410.5,0
2020-01-03,411.0,415.0,418.0,408.75,1
2020-01-06,410.0,414.25,417.0,408.0,3
2020-01-07,410.0,414.5,417.25,408.25,1
2020-01-08,410.25,414.25,417.0,408.25,1
2020-01-09,409.75,413.75,416.5,408.5,1
2020-01-10,412.5,416.25,419.0,409.75,1
2020-01-13,414.5,418.0,420.75,411.0,3
2020-01-14,413.75,417.75,420.25,410.5,1
2020-01-15,412.0,416.0,418.75,409.25,1
2020-01-16,404.25,408.75,411.75,404.25,1
2020-01-17,412.5,416.5,419.0,410.5,1
2020-01-21,411.25,415.0,417.5,409.25,4
2020-01-22,410.5,414.5,416.75,408.25,1
2020-01-23,413.0,416.5,419.25,409.75,1
2020-01-24,407.75,411.75,414.25,406.25,1
2020-01-27,405.0,409.25,411.75,404.0,3
2020-01-28,407.25,411.25,413.75,405.5,1
2020-01-29,405.0,409.0,411.75,403.0,1
2020-01-30,400.25,404.25,406.75,400.0,1
2020-01-31,400.5,404.5,407.25,401.25,1
2020-02-03,399.0,403.25,405.75,399.75,3
2020-02-04,402.25,406.25,409.25,401.75,1
2020-02-05,401.75,405.75,408.25,400.25,1
2020-02-06,399.0,402.75,405.25,398.25,1
2020-02-07,402.75,406.0,408.0,400.0,1
2020-02-10,402.75,406.5,408.25,400.0,3
2020-02-11,401.25,405.0,406.75,398.25,1
2020-02-12,402.5,406.0,408.0,398.5,1
2020-02-13,401.0,404.5,406.5,398.0,1
2020-02-14,398.0,401.75,403.75,394.5,1
2020-02-18,402.5,406.0,407.75,397.25,4
2020-02-19,400.0,404.25,405.75,396.0,1
2020-02-20,398.0,401.0,403.5,394.25,1
2020-02-21,395.25,399.25,401.5,393.75,1
2020-02-24,391.75,395.75,398.5,392.0,3
2020-02-25,392.0,396.25,398.5,392.25,1
2020-02-26,391.5,395.75,398.0,391.75,1
2020-02-27,387.5,392.75,395.75,389.5,1
2020-02-28,387.5,392.75,395.75,390.0,1
2020-03-02,390.5,395.25,397.5,391.0,3
