Date,Mar 2020,May 2020,Jul 2020,Sep 2020,diff
2019-01-02,407.25,412.75,417.25,409.75,0
2019-01-03,410.25,415.75,420.25,412.25,1
2019-01-04,413.25,418.25,422.75,414.75,1
2019-01-07,413.0,418.25,422.75,414.75,3
2019-01-08,411.5,416.75,421.5,413.5,1
2019-01-09,413.0,418.0,422.75,414.0,1
2019-01-10,408.0,413.5,418.0,410.25,1
2019-01-11,410.75,415.75,420.25,412.5,1
2019-01-14,411.25,416.5,421.0,413.25,3
2019-01-15,406.0,411.25,416.0,409.0,1
2019-01-16,409.0,414.0,418.5,411.0,1
2019-01-17,412.5,417.5,422.0,414.0,1
2019-01-18,412.75,417.5,422.25,414.25,1
2019-01-22,409.75,415.0,419.5,412.25,4
2019-01-23,411.0,416.25,420.75,412.25,1
2019-01-24,409.25,414.5,419.25,411.25,1
2019-01-25,412.0,417.0,421.75,414.5,1
2019-01-28,411.5,417.0,421.75,415.0,3
2019-01-29,410.0,415.75,420.25,414.0,1
2019-01-30,412.75,418.25,422.75,415.75,1
2019-01-31,409.25,415.0,419.75,413.0,1
2019-02-01,411.25,416.75,421.5,414.5,1
2019-02-04,411.25,416.75,421.75,414.0,3
2019-02-05,412.25,417.75,422.25,414.75,1
2019-02-06,412.0,417.5,422.0,415.0,1
2019-02-07,409.25,414.75,419.5,412.5,1
2019-02-08,408.75,414.25,418.75,411.25,1
2019-02-11,407.0,412.5,417.0,410.0,3
2019-02-12,411.0,416.5,421.25,413.0,1
2019-02-13,411.0,416.75,421.25,413.0,1
2019-02-14,408.5,414.0,418.5,410.25,1
2019-02-15,408.25,414.0,418.5,410.5,1
2019-02-19,406.0,412.25,417.0,409.0,4
2019-02-20,408.5,414.5,419.0,411.25,1
2019-02-21,411.75,417.5,422.0,413.5,1
2019-02-22,411.75,417.5,422.25,414.25,1
2019-02-25,408.5,413.75,417.5,409.25,3
2019-02-26,407.0,412.25,415.75,408.75,1
2019-02-27,405.25,410.75,414.25,408.25,1
2019-02-28,402.75,408.0,412.0,405.5,1
2019-03-01,404.75,410.0,413.75,407.25,1
2019-03-04,406.25,411.5,415.25,408.0,3
2019-03-05,408.25,413.5,417.0,409.25,1
2019-03-06,405.75,411.25,414.75,408.0,1
2019-03-07,400.25,405.5,409.25,403.5,1
2019-03-08,400.0,405.75,409.25,401.0,1
2019-03-11,398.5,404.5,408.25,400.75,3
2019-03-12,403.5,409.5,413.25,404.75,1
2019-03-13,403.75,409.5,412.75,403.0,1
2019-03-14,405.0,410.0,413.0,404.0,1
2019-03-15,407.0,412.25,414.75,407.0,1
2019-03-18,405.75,411.0,414.5,407.0,3
2019-03-19,406.0,411.25,414.5,407.0,1
2019-03-20,406.5,411.75,415.0,408.0,1
2019-03-21,409.0,414.25,417.25,408.5,1
2019-03-22,410.25,415.0,417.75,408.75,1
2019-03-25,411.75,416.75,419.25,409.5,3
2019-03-26,410.25,415.25,417.75,408.25,1
2019-03-27,408.25,413.0,416.0,405.5,1
2019-03-28,408.5,413.5,417.0,406.25,1
2019-03-29,397.0,403.5,408.25,401.75,1
2019-04-01,401.5,408.25,413.5,405.75,3
2019-04-02,403.75,411.5,417.0,409.5,1
2019-04-03,405.0,412.75,418.75,412.25,1
2019-04-04,406.0,413.75,419.25,413.0,1
2019-04-05,403.0,410.75,416.5,411.25,1
2019-04-08,402.75,410.5,416.5,411.0,3
2019-04-09,403.5,411.5,417.5,412.25,1
2019-04-10,404.5,412.25,418.0,412.75,1
2019-04-11,402.25,410.0,416.25,411.5,1
2019-04-12,403.0,410.75,416.75,411.75,1
2019-04-15,404.5,412.25,418.0,413.0,3
2019-04-16,401.5,409.25,415.5,411.25,1
2019-04-17,400.75,408.75,415.0,410.75,1
2019-04-18,400.25,408.25,414.25,410.5,1
2019-04-23,394.5,403.0,409.5,405.5,5
2019-04-24,391.0,399.75,406.75,402.5,1
2019-04-25,392.5,401.75,409.25,404.75,1
2019-04-26,395.5,404.5,412.0,406.5,1
2019-04-29,395.75,404.75,412.5,407.25,3
2019-04-30,396.0,404.5,412.0,407.25,1
2019-05-02,399.25,406.25,412.5,407.25,2
2019-05-03,399.75,406.5,412.75,405.25,1
2019-05-06,395.0,402.5,409.0,403.0,3
2019-05-07,396.5,404.25,411.25,405.25,1
2019-05-08,395.0,402.75,409.75,403.25,1
2019-05-09,386.75,395.5,403.25,398.5,1
2019-05-10,386.25,396.0,404.75,400.5,1
2019-05-13,390.0,399.0,406.75,402.0,3
2019-05-14,399.5,406.5,413.25,406.25,1
2019-05-15,400.5,407.75,414.0,405.0,1
2019-05-16,406.5,412.25,417.75,406.5,1
2019-05-17,407.75,413.25,418.25,406.0,1
2019-05-20,414.25,418.75,423.0,408.25,3
2019-05-21,420.0,423.75,427.0,411.5,1
2019-05-22,422.75,426.25,429.0,412.25,1
2019-05-23,419.25,423.5,427.5,410.75,1
2019-05-24,429.25,432.25,434.5,412.75,1
2019-05-28,446.5,449.25,451.75,419.5,4
2019-05-29,444.5,447.0,449.0,420.5,1
2019-05-30,459.25,460.5,460.75,425.75,1
2019-05-31,451.5,452.75,453.75,420.5,1
2019-06-03,450.75,453.5,455.25,424.0,3
2019-06-04,452.75,455.5,457.0,426.25,1
2019-06-05,442.0,445.0,446.5,417.5,1
2019-06-06,446.75,450.0,452.25,420.75,1
2019-06-07,442.5,445.75,448.25,418.25,1
2019-06-10,443.5,447.75,451.5,421.75,3
2019-06-11,455.5,458.5,460.75,428.75,1
2019-06-12,456.25,458.5,460.25,427.75,1
2019-06-13,461.0,462.75,463.5,430.5,1
2019-06-14,467.5,468.5,468.0,430.75,1
2019-06-17,473.0,474.0,474.25,434.75,3
2019-06-18,468.25,469.0,469.25,430.75,1
2019-06-19,458.75,460.25,461.0,425.0,1
2019-06-20,466.25,468.0,469.25,427.5,1
2019-06-21,459.25,461.5,463.25,426.25,1
2019-06-24,463.0,465.25,466.75,426.75,3
2019-06-25,462.0,463.0,463.75,424.5,1
2019-06-26,459.5,461.0,461.75,424.0,1
2019-06-27,456.75,458.0,459.0,424.0,1
2019-06-28,439.5,443.0,446.0,417.25,1
2019-07-01,431.75,436.0,440.0,417.25,3
2019-07-02,434.75,438.75,442.5,422.25,1
2019-07-03,448.25,451.75,455.0,428.75,1
2019-07-05,449.0,452.5,455.75,426.0,2
2019-07-08,450.5,453.75,456.25,425.25,3
2019-07-09,444.5,448.0,450.75,423.5,1
2019-07-10,446.25,449.5,452.0,425.0,1
2019-07-11,454.5,457.0,458.75,427.5,1
2019-07-12,465.0,466.75,467.75,431.5,1
2019-07-15,453.75,456.5,458.75,425.25,3
2019-07-16,448.5,452.0,455.0,424.5,1
2019-07-17,448.75,452.25,454.75,426.25,1
2019-07-18,438.25,442.25,445.75,421.75,1
2019-07-19,444.0,448.0,451.25,425.5,1
2019-07-22,435.75,440.25,443.75,422.0,3
2019-07-23,440.5,444.25,447.25,424.25,1
2019-07-24,439.75,443.5,446.5,424.0,1
2019-07-25,437.25,441.5,444.75,422.0,1
2019-07-26,434.5,438.75,442.25,421.0,1
2019-07-29,436.75,440.75,444.25,423.25,3
2019-07-30,431.0,435.5,439.25,420.75,1
2019-07-31,420.5,426.0,430.25,415.75,1
2019-08-01,413.25,419.75,424.5,412.5,1
