Date,Mar 2024,May 2024,Jul 2024,Sep 2024,diff
2023-01-03,361.25,377.75,370.25,386.0,1
2023-01-04,352.75,369.25,361.75,377.5,1
2023-01-05,341.75,358.25,350.75,366.5,1
2023-01-06,340.0,356.5,349.0,364.75,1
2023-01-09,336.0,352.5,345.0,360.75,3
2023-01-10,337.75,354.25,346.75,362.5,1
2023-01-11,347.0,363.5,356.0,371.75,1
2023-01-12,351.5,368.0,360.5,376.25,1
2023-01-13,353.75,370.25,362.75,378.5,1
2023-01-17,361.75,378.25,370.75,386.5,4
2023-01-18,360.5,377.0,369.5,385.25,1
2023-01-19,356.75,373.25,365.75,381.5,1
2023-01-20,360.25,376.75,369.25,385.0,1
2023-01-23,360.0,376.5,369.0,384.75,3
2023-01-24,364.75,381.25,373.75,389.5,1
2023-01-25,367.25,383.75,376.25,392.0,1
2023-01-26,375.5,392.0,384.5,400.25,1
2023-01-27,377.75,394.25,386.75,402.5,1
2023-01-30,381.25,397.75,390.25,406.0,3
2023-01-31,379.0,395.5,388.0,403.75,1
2023-02-01,377.5,394.0,386.5,402.25,1
2023-02-02,380.25,396.75,389.25,405.0,1
2023-02-03,380.25,396.75,389.25,405.0,1
2023-02-06,383.0,399.5,392.0,407.75,3
2023-02-07,384.0,400.5,393.0,408.75,1
2023-02-08,384.75,401.25,393.75,409.5,1
2023-02-09,383.25,399.75,392.25,408.0,1
2023-02-10,381.0,397.5,390.0,405.75,1
2023-02-13,378.75,395.25,387.75,403.5,3
2023-02-14,371.75,388.25,380.75,396.5,1
2023-02-15,362.0,378.5,371.0,386.75,1
2023-02-16,363.75,380.25,372.75,388.5,1
2023-02-17,363.0,379.5,372.0,387.75,1
2023-02-21,361.0,377.5,370.0,385.75,4
2023-02-22,360.5,377.0,369.5,385.25,1
2023-02-23,361.25,377.75,370.25,386.0,1
2023-02-24,360.25,376.75,369.25,385.0,1
2023-02-27,360.75,377.25,369.75,385.5,3
2023-02-28,356.25,372.75,365.25,381.0,1
2023-03-01,357.5,374.0,366.5,382.25,1
2023-03-02,356.5,373.0,365.5,381.25,1
2023-03-03,355.25,371.75,364.25,380.0,1
2023-03-06,351.25,367.75,360.25,375.0,3
2023-03-07,366.25,382.75,375.25,380.0,1
2023-03-08,366.5,383.0,375.5,380.25,1
