Date,Mar 2020,May 2020,Jul 2020,Sep 2020,diff
2019-01-02,269.75,269.75,268.25,268.25,0
2019-01-03,270.25,270.25,268.75,268.75,1
2019-01-04,269.75,269.75,268.25,268.25,1
2019-01-07,266.0,266.0,264.5,264.5,3
2019-01-08,269.75,269.75,268.25,268.25,1
2019-01-09,272.75,272.75,271.25,271.25,1
2019-01-10,272.0,272.0,270.5,270.5,1
2019-01-11,273.5,273.5,272.0,272.0,1
2019-01-14,278.25,278.25,276.75,276.75,3
2019-01-15,274.75,274.75,273.25,273.25,1
2019-01-16,277.0,277.0,275.5,275.5,1
2019-01-17,277.0,277.0,275.5,275.5,1
2019-01-18,281.0,281.0,279.5,279.5,1
2019-01-22,279.5,279.5,278.0,278.0,4
2019-01-23,278.25,278.25,276.75,276.75,1
2019-01-24,273.0,273.0,271.5,271.5,1
2019-01-25,272.75,272.75,271.25,271.25,1
2019-01-28,268.0,268.0,266.5,266.5,3
2019-01-29,266.25,266.25,264.75,264.75,1
2019-01-30,265.75,265.75,264.25,264.25,1
2019-01-31,268.75,268.75,267.25,267.25,1
2019-02-01,274.25,274.25,272.75,272.75,1
2019-02-04,274.25,274.25,272.75,272.75,3
2019-02-05,274.25,274.25,272.75,272.75,1
2019-02-06,274.75,274.75,273.25,273.25,1
2019-02-07,274.25,274.25,272.75,272.75,1
2019-02-08,271.25,271.25,269.75,269.75,1
2019-02-11,268.75,268.75,267.25,267.25,3
2019-02-12,270.5,270.5,269.0,269.0,1
2019-02-13,268.75,268.75,267.25,267.25,1
2019-02-14,269.75,269.75,268.25,268.25,1
2019-02-15,263.75,263.75,262.25,262.25,1
2019-02-19,261.25,261.25,259.75,259.75,4
2019-02-20,259.75,259.75,258.25,258.25,1
2019-02-21,261.0,261.0,259.5,259.5,1
2019-02-22,260.25,260.25,258.75,258.75,1
2019-02-25,259.25,259.25,257.75,257.75,3
2019-02-26,257.25,257.25,255.75,255.75,1
2019-02-27,257.75,257.75,256.25,256.25,1
