Date,Mar 2025,May 2025,Jul 2025,Sep 2025,diff
2024-01-02,370.25,376.25,381.0,392.75,1
2024-01-03,365.0,371.0,375.75,387.5,1
2024-01-04,362.0,368.0,372.75,384.5,1
2024-01-05,344.75,350.75,355.5,367.25,1
2024-01-08,352.0,358.0,362.75,374.5,3
2024-01-09,363.25,369.25,374.0,385.75,1
2024-01-10,366.5,372.5,377.25,389.0,1
2024-01-11,369.0,375.0,379.75,391.5,1
2024-01-12,354.75,360.75,365.5,377.25,1
2024-01-16,345.5,351.5,356.25,368.0,4
2024-01-17,345.5,351.5,356.25,368.0,1
2024-01-18,355.0,361.0,365.75,377.5,1
2024-01-19,364.75,370.75,375.5,387.25,1
2024-01-22,363.0,369.0,373.75,385.5,3
2024-01-23,354.5,360.5,365.25,377.0,1
2024-01-24,353.5,359.5,364.25,376.0,1
2024-01-25,350.0,356.0,360.75,372.5,1
2024-01-26,350.75,356.75,361.5,373.25,1
2024-01-29,349.75,355.75,360.5,372.25,3
2024-01-30,357.75,363.75,368.5,380.25,1
2024-01-31,359.25,365.25,370.0,381.75,1
2024-02-01,359.25,365.25,370.0,381.75,1
2024-02-02,349.5,355.5,360.25,372.0,1
2024-02-05,344.0,350.0,354.75,366.5,3
2024-02-06,353.25,359.25,364.0,375.75,1
2024-02-07,354.5,360.5,365.25,377.0,1
2024-02-08,354.75,360.75,365.5,377.25,1
2024-02-09,351.75,357.75,362.5,374.25,1
2024-02-12,351.75,357.75,362.5,374.25,3
2024-02-13,352.75,358.75,363.5,375.25,1
2024-02-14,344.25,350.25,355.0,366.75,1
2024-02-15,346.0,352.0,356.75,368.5,1
2024-02-16,345.75,351.75,356.5,368.25,1
2024-02-20,346.75,352.75,357.5,369.25,4
2024-02-21,345.5,351.5,356.25,368.0,1
2024-02-22,345.5,351.5,356.25,368.0,1
2024-02-23,345.5,351.5,356.25,368.0,1
2024-02-26,354.25,360.25,365.0,376.75,3
2024-02-27,344.25,350.25,355.0,366.75,1
2024-02-28,343.75,349.75,354.5,366.25,1
2024-02-29,348.75,354.75,359.5,371.25,1
2024-03-01,350.25,356.25,361.0,372.75,1
2024-03-04,349.0,355.0,359.75,371.5,3
2024-03-05,344.75,350.75,355.5,367.25,1
2024-03-06,341.5,347.5,352.25,364.0,1
2024-03-07,343.0,349.0,353.75,365.5,1
2024-03-08,345.5,351.5,356.25,368.0,1
2024-03-11,354.25,360.25,365.0,376.75,3
2024-03-12,352.0,358.0,362.75,374.5,1
2024-03-13,353.75,359.75,364.5,376.25,1
2024-03-14,353.0,359.0,363.75,375.5,1
2024-03-15,357.5,363.5,368.25,380.0,1
2024-03-18,360.75,366.75,371.5,383.25,3
2024-03-19,357.25,363.25,368.0,379.75,1
2024-03-20,355.5,361.5,366.25,378.0,1
2024-03-21,355.5,361.5,366.25,378.0,1
2024-03-22,358.25,364.25,369.0,380.75,1
2024-03-25,355.0,361.0,365.75,377.5,3
2024-03-26,352.25,358.25,363.0,374.75,1
2024-03-27,354.0,360.0,364.75,376.5,1
2024-03-28,357.75,363.75,368.5,380.25,1
2024-04-02,355.5,361.5,366.25,378.0,5
2024-04-03,347.25,353.25,358.0,369.75,1
2024-04-04,351.0,357.0,361.75,373.5,1
2024-04-05,348.5,354.5,359.25,371.0,1
2024-04-08,340.5,346.5,351.25,363.0,3
2024-04-09,341.0,347.0,351.75,363.5,1
2024-04-10,349.75,355.75,360.5,372.25,1
2024-04-11,350.25,356.25,361.0,372.75,1
2024-04-12,349.75,355.75,360.5,372.25,1
2024-04-15,354.0,360.0,364.75,376.5,3
2024-04-16,349.25,355.25,360.0,371.75,1
2024-04-17,351.25,357.25,362.0,373.75,1
2024-04-18,354.75,360.75,365.5,377.25,1
2024-04-19,357.75,363.75,368.5,380.25,1
2024-04-23,361.25,367.25,372.0,383.75,4
2024-04-24,361.5,367.5,372.25,384.0,1
2024-04-25,358.25,364.25,369.0,380.75,1
2024-04-26,363.25,369.25,374.0,385.75,1
2024-04-29,372.0,378.0,382.75,394.5,3
2024-04-30,369.0,375.0,379.75,391.5,1
2024-05-02,376.0,382.0,386.75,398.5,2
2024-05-03,373.75,379.75,384.5,396.25,1
2024-05-06,378.0,384.0,388.75,400.5,3
2024-05-07,379.5,385.5,390.25,402.0,1
2024-05-08,379.25,385.25,390.0,401.75,1
2024-05-09,383.75,389.75,394.5,406.25,1
2024-05-10,393.75,399.75,404.5,416.25,1
2024-05-13,410.0,416.0,420.75,432.5,3
2024-05-14,411.25,417.25,422.0,433.75,1
2024-05-15,394.25,400.25,405.0,416.75,1
2024-05-16,385.0,391.0,395.75,407.5,1
2024-05-17,369.0,375.0,379.75,391.5,1
2024-05-20,369.25,375.25,380.0,391.75,3
2024-05-21,364.5,370.5,375.25,387.0,1
2024-05-22,368.25,374.25,379.0,390.75,1
2024-05-23,370.5,376.5,381.25,393.0,1
2024-05-24,374.5,380.5,385.25,397.0,1
2024-05-28,370.75,376.75,381.5,393.25,4
2024-05-29,382.75,388.75,393.5,405.25,1
2024-05-30,387.25,393.25,398.0,409.75,1
2024-05-31,390.25,396.25,401.0,412.75,1
2024-06-03,383.25,389.25,394.0,405.75,3
2024-06-04,376.25,382.25,387.0,398.75,1
2024-06-05,368.5,374.5,379.25,391.0,1
2024-06-06,377.75,383.75,388.5,400.25,1
2024-06-07,374.25,380.25,385.0,396.75,1
2024-06-10,368.5,374.5,379.25,391.0,3
2024-06-11,366.5,372.5,377.25,389.0,1
2024-06-12,360.0,366.0,370.75,382.5,1
2024-06-13,355.5,361.5,366.25,378.0,1
2024-06-14,353.5,359.5,364.25,360.0,1
2024-06-17,338.75,345.0,349.75,345.5,3
2024-06-18,338.75,345.0,349.75,345.5,1
2024-06-20,335.0,341.25,346.0,341.75,2
2024-06-21,323.0,329.25,335.0,330.75,1
2024-06-24,322.5,328.75,334.5,330.25,3
2024-06-25,324.25,330.5,336.25,332.0,1
2024-06-26,321.5,327.75,333.5,329.25,1
2024-06-27,332.0,338.25,344.0,339.75,1
2024-06-28,334.0,340.25,346.0,341.75,1
2024-07-01,334.5,340.75,346.5,342.25,3
2024-07-02,327.5,333.75,339.5,335.25,1
2024-07-03,324.25,330.5,336.25,332.0,1
2024-07-05,332.25,338.5,344.25,340.0,2
2024-07-08,329.25,335.5,341.25,337.0,3
2024-07-09,320.75,327.0,332.75,328.5,1
2024-07-10,310.25,316.5,322.25,318.0,1
2024-07-11,322.0,328.25,334.0,329.75,1
2024-07-12,320.75,326.25,332.0,327.75,1
2024-07-15,315.5,320.5,326.25,322.0,3
2024-07-16,309.5,311.5,317.25,313.0,1
2024-07-17,320.5,322.5,328.25,324.0,1
2024-07-18,323.75,325.75,331.5,327.25,1
2024-07-19,328.25,330.25,336.0,331.75,1
2024-07-22,337.75,339.75,345.5,341.25,3
2024-07-23,336.5,338.5,344.25,340.0,1
2024-07-24,329.0,331.0,336.75,332.5,1
2024-07-25,325.5,327.5,333.25,329.0,1
2024-07-26,314.75,314.5,320.25,316.0,1
2024-07-29,317.0,319.25,325.0,320.75,3
2024-07-30,318.25,320.5,326.25,322.0,1
2024-07-31,319.0,321.25,327.0,322.75,1
