Date,Mar 2022,May 2022,Jul 2022,Sep 2022,diff
2021-01-04,1096.75,1089.75,1087.25,1047.25,0
2021-01-05,1115.25,1107.75,1106.0,1067.5,1
2021-01-06,1127.25,1120.25,1118.5,1079.0,1
2021-01-07,1128.0,1121.0,1120.0,1081.0,1
2021-01-08,1135.5,1129.25,1127.0,1087.5,1
2021-01-11,1126.0,1118.75,1114.0,1072.75,3
2021-01-12,1136.25,1123.75,1115.5,1065.75,1
2021-01-13,1137.0,1125.25,1116.75,1066.25,1
2021-01-14,1154.25,1141.25,1132.75,1081.25,1
2021-01-15,1160.25,1148.25,1139.0,1086.25,1
2021-01-19,1152.75,1141.0,1131.0,1081.25,4
2021-01-20,1133.75,1121.75,1113.5,1061.75,1
2021-01-21,1130.75,1120.0,1112.0,1060.25,1
2021-01-22,1081.5,1073.0,1068.0,1022.25,1
2021-01-25,1100.0,1092.0,1087.0,1041.75,3
2021-01-26,1116.75,1108.5,1103.0,1054.5,1
2021-01-27,1113.5,1104.25,1098.75,1051.25,1
2021-01-28,1094.5,1085.5,1080.75,1034.0,1
2021-01-29,1105.25,1095.75,1090.75,1044.0,1
2021-02-01,1118.0,1109.0,1103.0,1053.25,3
2021-02-02,1115.5,1106.5,1100.75,1051.0,1
2021-02-03,1119.25,1110.25,1104.25,1054.25,1
2021-02-04,1125.75,1117.25,1111.75,1062.25,1
2021-02-05,1127.5,1119.0,1113.25,1064.5,1
2021-02-08,1145.0,1136.0,1129.5,1081.75,3
2021-02-09,1153.25,1144.0,1138.25,1092.5,1
2021-02-10,1134.5,1127.75,1124.0,1079.0,1
2021-02-11,1139.25,1131.5,1128.0,1081.5,1
2021-02-12,1139.25,1131.75,1128.5,1084.5,1
2021-02-16,1155.25,1148.25,1145.5,1101.25,4
2021-02-17,1155.0,1147.75,1145.0,1097.75,1
2021-02-18,1155.25,1148.75,1146.75,1097.25,1
2021-02-19,1162.75,1155.75,1153.25,1102.5,1
2021-02-22,1175.5,1167.25,1163.75,1112.75,3
2021-02-23,1185.75,1177.5,1174.25,1123.75,1
2021-02-24,1196.5,1187.5,1183.5,1130.25,1
2021-02-25,1197.0,1188.75,1184.75,1130.25,1
2021-02-26,1189.75,1181.25,1177.25,1121.75,1
2021-03-01,1192.5,1185.25,1182.0,1124.0,3
2021-03-02,1200.75,1192.75,1188.75,1128.5,1
2021-03-03,1197.75,1190.25,1186.5,1127.25,1
2021-03-04,1207.25,1201.0,1198.25,1141.0,1
2021-03-05,1218.0,1211.0,1207.75,1153.0,1
2021-03-08,1225.75,1219.0,1215.75,1161.0,3
2021-03-09,1231.75,1225.0,1222.5,1166.25,1
2021-03-10,1214.75,1209.25,1207.25,1155.5,1
2021-03-11,1222.75,1218.75,1218.5,1170.25,1
2021-03-12,1226.0,1222.75,1222.75,1172.5,1
2021-03-15,1226.0,1222.75,1222.75,1172.5,3
2021-03-16,1226.75,1223.5,1223.5,1172.75,1
2021-03-17,1215.75,1211.75,1212.0,1162.25,1
2021-03-18,1189.5,1186.0,1187.0,1138.5,1
2021-03-19,1196.75,1192.5,1192.75,1143.75,1
2021-03-22,1191.5,1187.25,1187.5,1137.75,3
2021-03-23,1200.0,1195.75,1195.75,1144.75,1
2021-03-24,1206.25,1202.25,1201.75,1154.25,1
2021-03-25,1195.25,1191.5,1191.75,1143.25,1
2021-03-26,1191.0,1188.75,1189.75,1144.5,1
2021-03-29,1190.25,1188.75,1189.5,1143.25,3
2021-03-30,1172.75,1172.25,1173.25,1131.75,1
2021-03-31,1237.25,1232.5,1231.5,1179.25,1
2021-04-01,1236.5,1229.75,1227.0,1164.75,1
2021-04-06,1241.75,1236.25,1235.25,1174.0,5
2021-04-07,1241.0,1235.5,1233.75,1174.5,1
2021-04-08,1243.25,1237.25,1235.75,1176.0,1
2021-04-09,1235.0,1229.5,1229.25,1169.0,1
2021-04-12,1224.5,1219.75,1219.5,1162.75,3
2021-04-13,1227.0,1222.5,1222.0,1163.75,1
2021-04-14,1238.5,1233.0,1232.25,1174.25,1
2021-04-15,1243.0,1236.5,1235.5,1176.0,1
2021-04-16,1246.5,1240.25,1239.25,1181.25,1
2021-04-19,1254.75,1247.5,1245.25,1183.25,3
2021-04-20,1270.5,1263.25,1259.75,1196.75,1
2021-04-21,1281.25,1273.5,1269.5,1202.5,1
2021-04-22,1308.75,1300.75,1296.75,1226.25,1
2021-04-23,1311.75,1304.0,1300.75,1228.75,1
2021-04-26,1333.0,1325.75,1324.5,1255.5,3
2021-04-27,1318.25,1313.25,1313.0,1245.75,1
2021-04-28,1303.75,1299.5,1300.0,1235.75,1
2021-04-29,1298.75,1295.25,1295.75,1233.0,1
2021-04-30,1318.5,1314.0,1314.25,1247.5,1
2021-05-03,1322.75,1317.25,1317.0,1247.25,3
2021-05-04,1335.75,1329.25,1327.0,1261.0,1
2021-05-05,1354.75,1347.75,1346.25,1280.25,1
2021-05-06,1374.75,1364.5,1361.25,1293.75,1
2021-05-07,1392.75,1380.25,1374.5,1305.5,1
2021-05-10,1382.75,1371.75,1367.5,1296.25,3
