Date,Mar 2025,May 2025,Jul 2025,Sep 2025,diff
2024-01-02,1228.5,1230.5,1235.75,1202.25,0
2024-01-03,1231.0,1232.75,1237.5,1204.0,1
2024-01-04,1226.5,1228.25,1233.25,1199.75,1
2024-01-05,1214.25,1216.25,1221.5,1188.0,1
2024-01-08,1209.0,1211.5,1216.75,1183.25,3
2024-01-09,1215.25,1217.5,1223.0,1189.5,1
2024-01-10,1212.0,1214.75,1220.25,1186.75,1
2024-01-11,1213.75,1216.25,1221.25,1187.75,1
2024-01-12,1209.5,1212.25,1217.5,1184.0,1
2024-01-16,1208.75,1210.75,1216.25,1182.75,4
2024-01-17,1196.25,1198.75,1204.75,1171.25,1
2024-01-18,1197.25,1198.5,1203.75,1170.25,1
2024-01-19,1197.0,1198.75,1204.25,1170.75,1
2024-01-22,1204.0,1206.5,1211.75,1178.25,3
2024-01-23,1212.5,1214.5,1219.5,1186.5,1
2024-01-24,1213.75,1215.75,1221.0,1187.5,1
2024-01-25,1203.0,1205.0,1210.25,1177.25,1
2024-01-26,1193.0,1195.0,1200.0,1167.0,1
2024-01-29,1190.75,1193.75,1199.5,1166.5,3
2024-01-30,1206.0,1208.0,1213.5,1180.5,1
2024-01-31,1207.5,1209.75,1215.0,1182.0,1
2024-02-01,1193.5,1196.25,1202.0,1169.0,1
2024-02-02,1178.75,1181.0,1187.0,1154.0,1
2024-02-05,1184.0,1185.75,1191.25,1158.0,3
2024-02-06,1185.0,1186.75,1192.0,1158.75,1
2024-02-07,1178.25,1180.5,1187.0,1154.25,1
2024-02-08,1180.75,1183.5,1190.25,1157.5,1
2024-02-09,1170.75,1172.75,1179.25,1147.5,1
2024-02-12,1175.25,1177.25,1183.5,1151.0,3
2024-02-13,1171.25,1173.25,1179.75,1147.5,1
2024-02-14,1162.25,1164.0,1170.5,1143.5,1
2024-02-15,1149.25,1151.25,1158.25,1134.25,1
2024-02-16,1157.0,1159.0,1165.5,1140.5,1
2024-02-20,1166.75,1168.75,1176.0,1150.5,4
2024-02-21,1155.25,1159.25,1166.25,1141.25,1
2024-02-22,1144.75,1148.0,1155.0,1132.5,1
2024-02-23,1141.25,1144.75,1151.5,1128.5,1
2024-02-26,1140.0,1143.25,1150.0,1127.0,3
2024-02-27,1140.0,1143.0,1149.75,1126.0,1
2024-02-28,1143.75,1147.0,1153.5,1128.75,1
2024-02-29,1141.75,1144.75,1151.25,1127.75,1
2024-03-01,1148.75,1151.75,1157.75,1133.5,1
2024-03-04,1154.5,1157.75,1164.25,1139.5,3
2024-03-05,1153.0,1155.75,1162.0,1138.75,1
2024-03-06,1151.5,1154.25,1160.75,1136.75,1
2024-03-07,1161.0,1162.75,1168.5,1144.25,1
2024-03-08,1180.25,1181.75,1187.25,1161.75,1
2024-03-11,1179.25,1181.0,1186.5,1162.25,3
2024-03-12,1193.5,1194.75,1199.75,1174.25,1
2024-03-13,1192.25,1194.25,1199.75,1174.75,1
2024-03-14,1192.75,1194.75,1200.5,1174.75,1
2024-03-15,1196.25,1198.0,1203.75,1177.75,1
2024-03-18,1187.25,1189.75,1195.75,1170.0,3
2024-03-19,1189.0,1191.75,1197.75,1171.75,1
2024-03-20,1204.25,1206.5,1212.25,1183.75,1
2024-03-21,1207.0,1208.25,1213.25,1185.5,1
2024-03-22,1190.5,1192.0,1196.75,1169.0,1
2024-03-25,1201.75,1202.75,1207.25,1177.5,3
2024-03-26,1194.5,1195.25,1200.0,1168.75,1
2024-03-27,1187.25,1188.25,1192.75,1161.0,1
2024-03-28,1194.5,1196.5,1200.75,1170.25,1
2024-04-02,1188.75,1192.25,1197.75,1169.5,5
2024-04-03,1197.0,1200.25,1205.75,1176.5,1
2024-04-04,1197.25,1201.0,1206.5,1177.25,1
2024-04-05,1196.5,1199.75,1205.0,1173.75,1
2024-04-08,1195.5,1198.5,1203.5,1173.75,3
2024-04-09,1190.0,1193.0,1197.75,1169.0,1
2024-04-10,1183.0,1186.75,1192.0,1163.5,1
2024-04-11,1178.5,1182.75,1188.5,1159.0,1
2024-04-12,1187.5,1190.75,1196.5,1165.25,1
2024-04-15,1180.0,1184.25,1190.5,1161.0,3
2024-04-16,1170.75,1175.75,1182.5,1153.5,1
2024-04-17,1173.25,1177.75,1184.5,1155.0,1
2024-04-18,1162.75,1168.0,1174.75,1147.25,1
2024-04-19,1172.5,1176.25,1183.25,1156.0,1
2024-04-22,1182.0,1185.75,1192.0,1164.5,3
2024-04-23,1184.0,1187.25,1193.0,1165.25,1
2024-04-24,1183.0,1186.0,1192.0,1164.5,1
2024-04-25,1185.0,1188.75,1194.25,1167.75,1
2024-04-26,1185.75,1190.75,1196.75,1170.5,1
2024-04-29,1188.75,1193.25,1199.5,1172.5,3
2024-04-30,1171.75,1176.75,1183.25,1157.25,1
2024-05-02,1197.0,1199.5,1205.0,1176.75,2
2024-05-03,1207.75,1209.5,1214.5,1184.75,1
2024-05-06,1225.25,1226.25,1231.25,1201.25,3
2024-05-07,1233.25,1235.0,1240.5,1211.0,1
2024-05-08,1220.75,1223.25,1229.0,1199.5,1
